6 8 117 0.8222190076667149
6 8 114 0.17778099233328512
6 9 117 0.7627478753541076
6 9 114 0.23725212464589235
6 10 117 0.799645390070922
6 10 114 0.20035460992907803
6 12 115 0.5491596638655463
6 12 134 0.4508403361344538
6 13 115 0.6680717682663208
6 13 134 0.3319282317336792
6 20 117 0.8220680754960478
6 20 114 0.17793192450395226
6 21 117 0.8370734706424838
6 21 114 0.16292652935751614
6 24 115 0.48201011002081473
6 24 134 0.5179898899791853
6 25 115 0.6552220394736842
6 25 134 0.34477796052631576
6 33 117 0.751834737700462
6 33 114 0.24816526229953792
6 34 117 0.894
6 34 114 0.106
6 35 117 0.8835470085470085
6 35 114 0.11645299145299146
6 37 115 0.6638878363016294
6 37 134 0.3361121636983706
6 38 115 0.6173335663113751
6 38 134 0.38266643368862485
6 47 117 0.5135746606334841
6 47 114 0.48642533936651583
6 48 117 0.8754325259515571
6 48 114 0.1245674740484429
6 51 115 0.453646477132262
6 51 134 0.546353522867738
6 52 115 0.7124824684431977
6 52 134 0.28751753155680226
12 6 5 0.3181818181818182
12 6 10 0.6818181818181818
12 16 5 0.2420091324200913
12 16 10 0.7579908675799086
12 17 5 0.33707865168539325
12 17 10 0.6629213483146067
12 18 5 0.2671232876712329
12 18 10 0.7328767123287672
12 28 5 0.14332247557003258
12 28 10 0.8566775244299675
12 29 5 0.13580246913580246
12 29 10 0.8641975308641975
12 30 5 0.4
12 30 10 0.6
12 31 5 0.11347517730496454
12 31 10 0.8865248226950354
12 41 5 0.2682926829268293
12 41 10 0.7317073170731707
12 42 5 0.3125
12 42 10 0.6875
12 43 5 0.6153846153846154
12 43 10 0.38461538461538464
13 6 5 0.13333333333333333
13 6 10 0.8666666666666667
13 16 5 0.1746031746031746
13 16 10 0.8253968253968254
13 18 5 0.5454545454545454
13 18 10 0.45454545454545453
13 28 5 0.2572347266881029
13 28 10 0.7427652733118971
13 29 5 0.26330532212885155
13 29 10 0.7366946778711485
13 30 5 0.36
13 30 10 0.64
13 31 5 0.36813186813186816
13 31 10 0.6318681318681318
13 42 5 0.6896551724137931
13 42 10 0.3103448275862069
13 43 5 0.47368421052631576
13 43 10 0.5263157894736842
14 6 5 0.47843137254901963
14 6 4 0.3764705882352941
14 6 3 0.1450980392156863
14 16 5 0.36936936936936937
14 16 4 0.13963963963963963
14 16 3 0.49099099099099097
14 17 5 0.38823529411764707
14 17 4 0.2235294117647059
14 17 3 0.38823529411764707
14 18 5 0.3269230769230769
14 18 4 0.40384615384615385
14 18 3 0.2692307692307692
14 28 5 0.2847682119205298
14 28 4 0.10596026490066225
14 28 3 0.609271523178808
14 29 5 0.631578947368421
14 29 4 0.3684210526315789
14 31 5 0.6796116504854369
14 31 4 0.1941747572815534
14 31 3 0.1262135922330097
14 41 4 0.5
14 41 3 0.5
14 43 4 0.4666666666666667
14 43 3 0.5333333333333333
16 8 117 0.8678466076696165
16 8 114 0.13215339233038348
16 9 117 0.861244019138756
16 9 114 0.13875598086124402
16 12 115 0.5686059275521405
16 12 134 0.4313940724478595
16 13 115 0.5212027756360833
16 13 134 0.47879722436391675
16 20 117 0.7541478129713424
16 20 114 0.2458521870286576
16 21 117 0.8685403445149592
16 21 114 0.1314596554850408
16 22 117 0.8413597733711048
16 22 114 0.15864022662889518
16 24 115 0.4595656670113754
16 24 134 0.5404343329886246
16 25 115 0.683592753253381
16 25 134 0.316407246746619
16 33 117 0.6782978723404255
16 33 114 0.32170212765957445
16 34 117 0.8615995462280204
16 34 114 0.13840045377197957
16 35 117 0.861522198731501
16 35 114 0.13847780126849896
16 37 115 0.6699007220216606
16 37 134 0.3300992779783393
16 38 115 0.6056364668053716
16 38 134 0.39436353319462836
16 47 117 0.4132231404958678
16 47 114 0.5867768595041323
16 48 117 0.8841201716738197
16 48 114 0.11587982832618025
16 49 117 0.8315217391304348
16 49 114 0.16847826086956522
16 51 115 0.49230769230769234
16 51 134 0.5076923076923077
16 52 115 0.7186654643823264
16 52 134 0.2813345356176736
17 8 117 0.9042253521126761
17 8 114 0.09577464788732394
17 9 117 0.9090909090909091
17 9 114 0.09090909090909091
17 12 115 0.6345177664974619
17 12 134 0.36548223350253806
17 13 115 0.4774774774774775
17 13 134 0.5225225225225225
17 20 117 0.767632241813602
17 20 114 0.232367758186398
17 21 117 0.8195364238410596
17 21 114 0.1804635761589404
17 22 117 0.9701492537313433
17 22 114 0.029850746268656716
17 24 115 0.4278388278388278
17 24 134 0.5721611721611721
17 25 115 0.7299813780260708
17 25 134 0.27001862197392923
17 33 117 0.6867671691792295
17 33 114 0.3132328308207705
