6 33 117 114 -1 -1       
6 34 117 114 -1 -1       
6 35 117 114 -1 -1       
6 36 117 -1 -1 -1
6 37 115 134 -1 -1       
6 38 115 134 -1 -1       
6 39 118 -1 -1 -1
6 40 118 -1 -1 -1
6 41 116 -1 -1 -1
6 42 116 -1 -1 -1
6 43 116 -1 -1 -1
6 44 116 -1 -1 -1
6 45 116 -1 -1 -1
6 46 133 -1 -1 -1
6 47 117 114 -1 -1       
6 48 117 114 -1 -1       
6 51 115 134 -1 -1       
6 52 115 134 -1 -1       
6 53 118 -1 -1 -1
6 54 118 -1 -1 -1
7 0 1 -1 -1 -1
7 1 1 -1 -1 -1
7 2 1 -1 -1 -1
7 3 1 -1 -1 -1
7 4 1 -1 -1 -1
7 5 1 -1 -1 -1
7 6 9 -1 -1 -1
7 7 1 -1 -1 -1
7 8 1 -1 -1 -1
7 9 1 -1 -1 -1
7 10 1 -1 -1 -1
7 11 1 -1 -1 -1
7 12 1 -1 -1 -1
7 13 1 -1 -1 -1
7 14 1 -1 -1 -1
7 15 1 -1 -1 -1
7 16 9 -1 -1 -1
7 17 9 -1 -1 -1
7 18 9 -1 -1 -1
7 19 1 -1 -1 -1
7 20 1 -1 -1 -1
7 21 1 -1 -1 -1
7 23 1 -1 -1 -1
7 24 1 -1 -1 -1
7 25 1 -1 -1 -1
7 26 1 -1 -1 -1
7 27 1 -1 -1 -1
7 28 9 -1 -1 -1
7 29 9 -1 -1 -1
7 30 9 -1 -1 -1
7 31 9 -1 -1 -1
7 32 1 -1 -1 -1
7 33 1 -1 -1 -1
7 34 1 -1 -1 -1
7 37 1 -1 -1 -1
7 38 1 -1 -1 -1
7 39 1 -1 -1 -1
7 40 1 -1 -1 -1
7 41 9 -1 -1 -1
7 42 9 -1 -1 -1
7 43 9 -1 -1 -1
7 45 9 -1 -1 -1
7 46 1 -1 -1 -1
7 48 1 -1 -1 -1
7 52 1 -1 -1 -1
7 53 1 -1 -1 -1
8 0 1 -1 -1 -1
8 1 1 -1 -1 -1
8 2 1 -1 -1 -1
8 3 1 -1 -1 -1
8 5 1 -1 -1 -1
8 6 8 -1 -1 -1
8 7 1 -1 -1 -1
8 8 1 -1 -1 -1
8 9 1 -1 -1 -1
8 10 1 -1 -1 -1
8 11 1 -1 -1 -1
8 12 1 -1 -1 -1
8 13 1 -1 -1 -1
8 14 1 -1 -1 -1
8 15 1 -1 -1 -1
8 16 8 -1 -1 -1
8 17 8 -1 -1 -1
8 18 8 -1 -1 -1
8 19 1 -1 -1 -1
8 20 1 -1 -1 -1
8 21 1 -1 -1 -1
8 22 1 -1 -1 -1
8 23 1 -1 -1 -1
8 24 1 -1 -1 -1
8 25 1 -1 -1 -1
8 26 1 -1 -1 -1
8 27 1 -1 -1 -1
8 28 8 -1 -1 -1
8 29 8 -1 -1 -1
8 30 8 -1 -1 -1
8 31 8 -1 -1 -1
8 32 1 -1 -1 -1
8 33 1 -1 -1 -1
8 34 1 -1 -1 -1
8 35 1 -1 -1 -1
8 37 1 -1 -1 -1
8 38 1 -1 -1 -1
8 39 1 -1 -1 -1
8 40 1 -1 -1 -1
8 41 8 -1 -1 -1
8 42 8 -1 -1 -1
8 43 8 -1 -1 -1
8 44 8 -1 -1 -1
8 45 8 -1 -1 -1
8 46 1 -1 -1 -1
8 47 1 -1 -1 -1
8 48 1 -1 -1 -1
8 49 1 -1 -1 -1
8 51 1 -1 -1 -1
8 52 1 -1 -1 -1
8 53 1 -1 -1 -1
8 54 1 -1 -1 -1
9 0 1 -1 -1 -1
9 1 1 -1 -1 -1
9 3 1 -1 -1 -1
9 4 1 -1 -1 -1
9 5 1 -1 -1 -1
9 6 8 -1 -1 -1
9 7 1 -1 -1 -1
9 8 1 -1 -1 -1
9 9 1 -1 -1 -1
9 10 1 -1 -1 -1
9 11 1 -1 -1 -1
9 12 1 -1 -1 -1
9 13 1 -1 -1 -1
9 14 1 -1 -1 -1
9 15 1 -1 -1 -1
9 16 8 -1 -1 -1
9 17 8 -1 -1 -1
9 18 8 -1 -1 -1
9 19 1 -1 -1 -1
9 20 1 -1 -1 -1
9 21 1 -1 -1 -1
9 22 1 -1 -1 -1
9 23 1 -1 -1 -1
9 24 1 -1 -1 -1
9 25 1 -1 -1 -1
9 26 1 -1 -1 -1
9 27 1 -1 -1 -1
9 28 8 -1 -1 -1
9 29 8 -1 -1 -1
9 30 8 -1 -1 -1
9 31 8 -1 -1 -1
9 32 1 -1 -1 -1
9 33 1 -1 -1 -1
9 34 1 -1 -1 -1
9 35 1 -1 -1 -1
9 36 1 -1 -1 -1
9 37 1 -1 -1 -1
9 38 1 -1 -1 -1
9 39 1 -1 -1 -1
9 40 1 -1 -1 -1
9 41 8 -1 -1 -1
9 42 8 -1 -1 -1
9 43 8 -1 -1 -1
9 45 8 -1 -1 -1
9 46 1 -1 -1 -1
9 47 1 -1 -1 -1
9 48 1 -1 -1 -1
9 51 1 -1 -1 -1
9 52 1 -1 -1 -1
9 53 1 -1 -1 -1
9 54 1 -1 -1 -1
10 6 8 -1 -1 -1
10 12 1 -1 -1 -1
10 13 1 -1 -1 -1
10 16 8 -1 -1 -1
10 17 8 -1 -1 -1
10 20 1 -1 -1 -1
10 22 1 -1 -1 -1
10 24 1 -1 -1 -1
10 25 1 -1 -1 -1
10 32 1 -1 -1 -1
10 33 1 -1 -1 -1
10 37 1 -1 -1 -1
10 38 1 -1 -1 -1
10 40 1 -1 -1 -1
11 0 1 -1 -1 -1
11 1 1 -1 -1 -1
11 3 1 -1 -1 -1
11 5 1 -1 -1 -1
11 6 11 -1 -1 -1
11 7 1 -1 -1 -1
11 8 1 -1 -1 -1
11 9 1 -1 -1 -1
11 10 1 -1 -1 -1
11 11 1 -1 -1 -1
11 12 1 -1 -1 -1
11 13 1 -1 -1 -1
11 14 1 -1 -1 -1
11 15 1 -1 -1 -1
11 16 11 -1 -1 -1
11 18 11 -1 -1 -1
11 19 1 -1 -1 -1
11 21 1 -1 -1 -1
11 24 1 -1 -1 -1
11 25 1 -1 -1 -1
11 26 1 -1 -1 -1
11 27 1 -1 -1 -1
11 28 11 -1 -1 -1
11 31 11 -1 -1 -1
11 33 1 -1 -1 -1
11 34 1 -1 -1 -1
11 37 1 -1 -1 -1
11 39 1 -1 -1 -1
11 42 11 -1 -1 -1
12 0 1 -1 -1 -1
12 1 1 -1 -1 -1
12 2 1 -1 -1 -1
12 3 1 -1 -1 -1
12 4 1 -1 -1 -1
12 5 1 -1 -1 -1
12 6 10 5 -1 -1          
12 7 1 -1 -1 -1
12 8 1 -1 -1 -1
12 9 1 -1 -1 -1
12 10 1 -1 -1 -1
12 11 1 -1 -1 -1
12 12 1 -1 -1 -1
12 13 1 -1 -1 -1
12 14 1 -1 -1 -1
12 15 1 -1 -1 -1
12 16 10 5 -1 -1         
12 17 10 5 -1 -1         
12 18 10 5 -1 -1         
12 19 1 -1 -1 -1
12 20 1 -1 -1 -1
12 21 1 -1 -1 -1
12 22 1 -1 -1 -1
12 23 1 -1 -1 -1
12 24 1 -1 -1 -1
12 25 1 -1 -1 -1
12 26 1 -1 -1 -1
12 27 1 -1 -1 -1
12 28 10 5 -1 -1         
12 29 10 5 -1 -1         
12 30 5 10 -1 -1         
12 31 10 5 -1 -1         
12 32 1 -1 -1 -1
12 33 1 -1 -1 -1
12 34 1 -1 -1 -1
12 36 1 -1 -1 -1
12 37 1 -1 -1 -1
12 38 1 -1 -1 -1
12 39 1 -1 -1 -1
12 40 1 -1 -1 -1
12 41 10 5 -1 -1         
12 42 10 5 -1 -1         
12 43 5 10 -1 -1         
12 46 1 -1 -1 -1
12 48 1 -1 -1 -1
12 51 1 -1 -1 -1
12 52 1 -1 -1 -1
13 0 1 -1 -1 -1
13 1 1 -1 -1 -1
13 2 1 -1 -1 -1
13 3 1 -1 -1 -1
13 5 1 -1 -1 -1
13 6 10 5 -1 -1          
13 7 1 -1 -1 -1
13 8 1 -1 -1 -1
13 9 1 -1 -1 -1
13 10 1 -1 -1 -1
13 11 1 -1 -1 -1
13 12 1 -1 -1 -1
13 13 1 -1 -1 -1
13 14 1 -1 -1 -1
13 15 1 -1 -1 -1
13 16 10 5 -1 -1         
13 17 5 -1 -1 -1
13 18 5 10 -1 -1         
13 19 1 -1 -1 -1
13 20 1 -1 -1 -1
13 21 1 -1 -1 -1
13 23 1 -1 -1 -1
13 24 1 -1 -1 -1
13 25 1 -1 -1 -1
13 26 1 -1 -1 -1
13 27 1 -1 -1 -1
13 28 10 5 -1 -1         
13 29 5 10 -1 -1         
13 30 5 10 -1 -1         
13 31 10 5 -1 -1         
13 32 1 -1 -1 -1
13 33 1 -1 -1 -1
13 34 1 -1 -1 -1
13 36 1 -1 -1 -1
13 37 1 -1 -1 -1
13 38 1 -1 -1 -1
13 39 1 -1 -1 -1
13 40 1 -1 -1 -1
13 42 5 10 -1 -1         
13 43 10 5 -1 -1         
13 53 1 -1 -1 -1
14 0 1 -1 -1 -1
14 1 1 -1 -1 -1
14 2 1 -1 -1 -1
14 3 1 -1 -1 -1
14 4 1 -1 -1 -1
14 5 1 -1 -1 -1
14 6 5 4 3 -1            
14 7 1 -1 -1 -1
14 8 1 -1 -1 -1
14 9 1 -1 -1 -1
14 10 1 -1 -1 -1
14 11 1 -1 -1 -1
14 12 1 -1 -1 -1
14 13 1 -1 -1 -1
14 14 1 -1 -1 -1
14 15 1 -1 -1 -1
14 16 3 5 4 -1           
14 17 5 4 3 -1           
14 18 5 3 4 -1           
14 19 1 -1 -1 -1
14 20 1 -1 -1 -1
14 21 1 -1 -1 -1
14 23 1 -1 -1 -1
14 24 1 -1 -1 -1
14 25 1 -1 -1 -1
14 26 1 -1 -1 -1
14 27 1 -1 -1 -1
14 28 3 5 4 -1           
14 29 5 4 -1 -1          
14 30 4 -1 -1 -1
14 31 5 3 4 -1           
14 32 1 -1 -1 -1
14 33 1 -1 -1 -1
14 34 1 -1 -1 -1
14 35 1 -1 -1 -1
14 37 1 -1 -1 -1
14 38 1 -1 -1 -1
14 39 1 -1 -1 -1
14 40 1 -1 -1 -1
14 41 4 3 -1 -1          
14 43 3 4 -1 -1          
14 52 1 -1 -1 -1
14 53 1 -1 -1 -1
15 16 12 -1 -1 -1
15 17 12 -1 -1 -1
15 18 12 -1 -1 -1
16 1 117 -1 -1 -1
16 6 116 -1 -1 -1
16 7 133 -1 -1 -1
16 8 117 114 -1 -1       
16 9 117 114 -1 -1       
16 10 117 -1 -1 -1
16 11 117 -1 -1 -1
16 12 115 134 -1 -1      
16 13 115 134 -1 -1      
16 14 118 -1 -1 -1
16 15 118 -1 -1 -1
16 16 120 -1 -1 -1
16 17 120 -1 -1 -1
16 18 120 -1 -1 -1
16 19 133 -1 -1 -1
16 20 117 114 -1 -1      
16 21 117 114 -1 -1      
16 22 117 114 -1 -1      
16 23 117 -1 -1 -1
16 24 115 134 -1 -1      
16 25 115 134 -1 -1      
16 26 118 -1 -1 -1
16 27 118 -1 -1 -1
16 28 116 -1 -1 -1
16 29 116 -1 -1 -1
16 30 116 -1 -1 -1
16 31 116 -1 -1 -1
16 32 133 -1 -1 -1
16 33 117 114 -1 -1      
16 34 117 114 -1 -1      
16 35 117 114 -1 -1      
16 36 117 -1 -1 -1
16 37 115 134 -1 -1      
16 38 115 134 -1 -1      
16 39 118 -1 -1 -1
16 40 118 -1 -1 -1
16 41 116 -1 -1 -1
16 42 116 -1 -1 -1
16 43 116 -1 -1 -1
16 44 116 -1 -1 -1
16 45 116 -1 -1 -1
16 46 133 -1 -1 -1
16 47 117 114 -1 -1      
16 48 117 114 -1 -1      
16 49 117 114 -1 -1      
16 -1 117 -1 -1 -1
16 51 115 134 -1 -1      
16 52 115 134 -1 -1      
16 53 118 -1 -1 -1
16 54 118 -1 -1 -1
17 5 117 -1 -1 -1
17 6 116 -1 -1 -1
17 7 133 -1 -1 -1
17 8 117 114 -1 -1       
17 9 117 114 -1 -1       
17 11 117 -1 -1 -1
17 12 115 134 -1 -1      
17 13 115 134 -1 -1      
17 14 118 -1 -1 -1
17 15 118 -1 -1 -1
17 16 116 -1 -1 -1
17 17 120 -1 -1 -1
17 18 120 -1 -1 -1
17 19 133 -1 -1 -1
17 20 117 114 -1 -1      
17 21 117 114 -1 -1      
17 22 117 114 -1 -1      
17 23 117 -1 -1 -1
17 24 115 134 -1 -1      
17 25 115 134 -1 -1      
17 26 118 -1 -1 -1
17 27 118 -1 -1 -1
17 28 116 -1 -1 -1
17 29 116 -1 -1 -1
17 30 116 -1 -1 -1
17 31 116 -1 -1 -1
17 32 133 -1 -1 -1
17 33 117 114 -1 -1      
17 34 117 114 -1 -1      
17 35 117 114 -1 -1      
17 36 117 -1 -1 -1
17 37 115 134 -1 -1      
17 38 115 134 -1 -1      
17 39 118 -1 -1 -1
17 40 118 -1 -1 -1
17 41 116 -1 -1 -1
17 42 116 -1 -1 -1
17 43 116 -1 -1 -1
17 44 116 -1 -1 -1
17 45 116 -1 -1 -1
17 46 133 -1 -1 -1
17 47 117 114 -1 -1      
17 48 117 114 -1 -1      
17 -1 117 -1 -1 -1
17 51 115 134 -1 -1      
17 52 115 134 -1 -1      
17 53 118 -1 -1 -1
17 54 118 -1 -1 -1
18 0 117 -1 -1 -1
18 1 117 -1 -1 -1
18 4 117 -1 -1 -1
18 5 117 -1 -1 -1
18 6 121 -1 -1 -1
18 7 133 -1 -1 -1
18 8 117 114 -1 -1       
18 9 117 114 -1 -1       
18 10 117 114 -1 -1      
18 11 117 -1 -1 -1
18 12 115 134 -1 -1      
18 13 115 134 -1 -1      
18 14 118 -1 -1 -1
18 15 118 -1 -1 -1
18 16 116 -1 -1 -1
18 17 120 -1 -1 -1
18 18 120 -1 -1 -1
18 19 133 -1 -1 -1
18 20 117 114 -1 -1      
18 21 117 114 -1 -1      
18 23 117 -1 -1 -1
18 24 115 134 -1 -1      
18 25 115 134 -1 -1      
18 26 118 -1 -1 -1
18 27 118 -1 -1 -1
18 28 116 -1 -1 -1
18 29 116 -1 -1 -1
18 30 116 -1 -1 -1
18 31 116 -1 -1 -1
18 32 133 -1 -1 -1
18 33 117 114 -1 -1      
18 34 117 114 -1 -1      
18 35 117 114 -1 -1      
18 36 117 -1 -1 -1
18 37 115 134 -1 -1      
18 38 115 134 -1 -1      
18 39 118 -1 -1 -1
18 40 118 -1 -1 -1
18 41 116 -1 -1 -1
18 42 116 -1 -1 -1
18 43 116 -1 -1 -1
18 44 116 -1 -1 -1
18 45 116 -1 -1 -1
18 46 133 -1 -1 -1
18 47 114 117 -1 -1      
18 48 117 114 -1 -1      
18 -1 117 -1 -1 -1
18 51 115 134 -1 -1      
18 52 115 134 -1 -1      
18 53 118 -1 -1 -1
18 54 118 -1 -1 -1
19 0 1 -1 -1 -1
19 1 1 -1 -1 -1
19 2 1 -1 -1 -1
19 3 1 -1 -1 -1
19 4 1 -1 -1 -1
19 5 1 -1 -1 -1
19 6 9 -1 -1 -1
19 7 1 -1 -1 -1
19 8 1 -1 -1 -1
19 9 1 -1 -1 -1
19 10 1 -1 -1 -1
19 11 1 -1 -1 -1
19 12 1 -1 -1 -1
19 13 1 -1 -1 -1
19 14 1 -1 -1 -1
19 15 1 -1 -1 -1
19 16 9 -1 -1 -1
19 17 9 -1 -1 -1
19 18 9 -1 -1 -1
19 19 1 -1 -1 -1
19 20 1 -1 -1 -1
19 21 1 -1 -1 -1
19 22 1 -1 -1 -1
19 23 1 -1 -1 -1
19 24 1 -1 -1 -1
19 25 1 -1 -1 -1
19 26 1 -1 -1 -1
19 27 1 -1 -1 -1
19 28 9 -1 -1 -1
19 29 9 -1 -1 -1
19 30 9 -1 -1 -1
19 31 9 -1 -1 -1
19 32 1 -1 -1 -1
19 33 1 -1 -1 -1
19 34 1 -1 -1 -1
19 35 1 -1 -1 -1
19 36 1 -1 -1 -1
19 37 1 -1 -1 -1
19 38 1 -1 -1 -1
19 39 1 -1 -1 -1
19 40 1 -1 -1 -1
19 41 9 -1 -1 -1
19 42 9 -1 -1 -1
19 43 9 -1 -1 -1
19 44 9 -1 -1 -1
19 45 9 -1 -1 -1
19 46 1 -1 -1 -1
19 47 1 -1 -1 -1
19 48 1 -1 -1 -1
19 52 1 -1 -1 -1
19 53 1 -1 -1 -1
19 54 1 -1 -1 -1
20 6 8 -1 -1 -1
20 7 1 -1 -1 -1
20 8 1 -1 -1 -1
20 9 1 -1 -1 -1
20 12 1 -1 -1 -1
20 13 1 -1 -1 -1
20 15 1 -1 -1 -1
20 19 1 -1 -1 -1
20 20 1 -1 -1 -1
20 21 1 -1 -1 -1
20 22 1 -1 -1 -1
20 23 1 -1 -1 -1
20 24 1 -1 -1 -1
20 25 1 -1 -1 -1
20 26 1 -1 -1 -1
20 27 1 -1 -1 -1
20 28 8 -1 -1 -1
20 30 8 -1 -1 -1
20 32 1 -1 -1 -1
20 33 1 -1 -1 -1
20 34 1 -1 -1 -1
20 36 1 -1 -1 -1
20 37 1 -1 -1 -1
20 38 1 -1 -1 -1
20 39 1 -1 -1 -1
20 40 1 -1 -1 -1
20 41 8 -1 -1 -1
20 42 8 -1 -1 -1
20 45 8 -1 -1 -1
21 6 8 -1 -1 -1
21 7 1 -1 -1 -1
21 8 1 -1 -1 -1
21 9 1 -1 -1 -1
21 10 1 -1 -1 -1
21 11 1 -1 -1 -1
21 12 1 -1 -1 -1
21 13 1 -1 -1 -1
21 14 1 -1 -1 -1
21 15 1 -1 -1 -1
21 16 8 -1 -1 -1
21 17 8 -1 -1 -1
21 18 8 -1 -1 -1
21 19 1 -1 -1 -1
21 20 1 -1 -1 -1
21 21 1 -1 -1 -1
21 22 1 -1 -1 -1
21 23 1 -1 -1 -1
21 24 1 -1 -1 -1
21 25 1 -1 -1 -1
21 26 1 -1 -1 -1
21 27 1 -1 -1 -1
21 28 8 -1 -1 -1
21 29 8 -1 -1 -1
21 30 8 -1 -1 -1
21 31 8 -1 -1 -1
21 32 1 -1 -1 -1
21 33 1 -1 -1 -1
21 34 1 -1 -1 -1
21 35 1 -1 -1 -1
21 36 1 -1 -1 -1
21 37 1 -1 -1 -1
21 38 1 -1 -1 -1
21 39 1 -1 -1 -1
21 40 1 -1 -1 -1
21 41 8 -1 -1 -1
21 42 8 -1 -1 -1
21 43 8 -1 -1 -1
21 44 8 -1 -1 -1
21 46 1 -1 -1 -1
21 47 1 -1 -1 -1
21 48 1 -1 -1 -1
21 49 1 -1 -1 -1
21 51 1 -1 -1 -1
21 52 1 -1 -1 -1
21 53 1 -1 -1 -1
21 54 1 -1 -1 -1
22 3 1 -1 -1 -1
22 6 8 -1 -1 -1
22 7 1 -1 -1 -1
22 8 1 -1 -1 -1
22 10 1 -1 -1 -1
22 13 1 -1 -1 -1
22 23 1 -1 -1 -1
22 25 1 -1 -1 -1
22 27 1 -1 -1 -1
22 31 8 -1 -1 -1
22 34 1 -1 -1 -1
22 42 8 -1 -1 -1
23 8 1 -1 -1 -1
23 19 1 -1 -1 -1
23 20 1 -1 -1 -1
23 21 1 -1 -1 -1
23 25 1 -1 -1 -1
23 30 11 -1 -1 -1
23 32 1 -1 -1 -1
23 33 1 -1 -1 -1
23 35 1 -1 -1 -1
23 36 1 -1 -1 -1
23 37 1 -1 -1 -1
23 48 1 -1 -1 -1
24 6 10 5 -1 -1          
24 7 1 -1 -1 -1
24 8 1 -1 -1 -1
24 9 1 -1 -1 -1
24 10 1 -1 -1 -1
24 11 1 -1 -1 -1
24 12 1 -1 -1 -1
24 13 1 -1 -1 -1
24 14 1 -1 -1 -1
24 15 1 -1 -1 -1
24 16 10 5 -1 -1         
24 17 10 -1 -1 -1
24 18 10 5 -1 -1         
24 19 1 -1 -1 -1
24 20 1 -1 -1 -1
24 21 1 -1 -1 -1
24 22 1 -1 -1 -1
24 23 1 -1 -1 -1
24 24 1 -1 -1 -1
24 25 1 -1 -1 -1
24 26 1 -1 -1 -1
24 27 1 -1 -1 -1
24 28 10 5 -1 -1         
24 29 10 5 -1 -1         
24 30 10 5 -1 -1         
24 31 5 10 -1 -1         
24 32 1 -1 -1 -1
24 33 1 -1 -1 -1
24 34 1 -1 -1 -1
24 35 1 -1 -1 -1
24 36 1 -1 -1 -1
24 37 1 -1 -1 -1
24 38 1 -1 -1 -1
24 39 1 -1 -1 -1
24 40 1 -1 -1 -1
24 41 10 5 -1 -1         
24 42 10 5 -1 -1         
24 43 5 10 -1 -1         
24 45 5 -1 -1 -1
24 46 1 -1 -1 -1
24 47 1 -1 -1 -1
24 49 1 -1 -1 -1
24 51 1 -1 -1 -1
24 52 1 -1 -1 -1
25 6 5 10 -1 -1          
25 7 1 -1 -1 -1
25 8 1 -1 -1 -1
25 9 1 -1 -1 -1
25 11 1 -1 -1 -1
25 12 1 -1 -1 -1
25 13 1 -1 -1 -1
25 14 1 -1 -1 -1
25 15 1 -1 -1 -1
25 16 5 10 -1 -1         
25 17 10 5 -1 -1         
25 18 10 5 -1 -1         
25 19 1 -1 -1 -1
25 20 1 -1 -1 -1
25 21 1 -1 -1 -1
25 22 1 -1 -1 -1
25 23 1 -1 -1 -1
25 24 1 -1 -1 -1
25 25 1 -1 -1 -1
25 26 1 -1 -1 -1
25 27 1 -1 -1 -1
25 28 5 10 -1 -1         
25 29 5 10 -1 -1         
25 30 5 10 -1 -1         
25 31 10 5 -1 -1         
25 32 1 -1 -1 -1
25 33 1 -1 -1 -1
25 34 1 -1 -1 -1
25 35 1 -1 -1 -1
25 36 1 -1 -1 -1
25 37 1 -1 -1 -1
25 38 1 -1 -1 -1
25 39 1 -1 -1 -1
25 40 1 -1 -1 -1
25 41 10 -1 -1 -1
25 42 10 5 -1 -1         
25 43 5 10 -1 -1         
25 46 1 -1 -1 -1
25 48 1 -1 -1 -1
25 51 1 -1 -1 -1
25 53 1 -1 -1 -1
25 54 1 -1 -1 -1
26 6 4 5 3 -1            
26 7 1 -1 -1 -1
26 8 1 -1 -1 -1
26 9 1 -1 -1 -1
26 10 1 -1 -1 -1
26 11 1 -1 -1 -1
26 12 1 -1 -1 -1
26 13 1 -1 -1 -1
26 15 1 -1 -1 -1
26 16 3 5 4 -1           
26 17 3 5 4 -1           
26 18 3 5 4 -1           
26 19 1 -1 -1 -1
26 20 1 -1 -1 -1
26 21 1 -1 -1 -1
26 22 1 -1 -1 -1
26 23 1 -1 -1 -1
26 24 1 -1 -1 -1
26 25 1 -1 -1 -1
26 26 1 -1 -1 -1
26 27 1 -1 -1 -1
26 28 5 3 -1 -1          
26 29 3 -1 -1 -1
26 30 5 3 -1 -1          
26 31 5 3 4 -1           
26 33 1 -1 -1 -1
26 34 1 -1 -1 -1
26 35 1 -1 -1 -1
26 37 1 -1 -1 -1
26 38 1 -1 -1 -1
26 39 1 -1 -1 -1
26 40 1 -1 -1 -1
26 41 5 -1 -1 -1
26 42 5 -1 -1 -1
26 43 5 3 4 -1           
28 0 117 -1 -1 -1
28 1 117 -1 -1 -1
28 4 117 -1 -1 -1
28 5 117 -1 -1 -1
28 6 116 -1 -1 -1
28 7 133 -1 -1 -1
28 8 117 114 -1 -1       
28 9 117 114 -1 -1       
28 10 117 -1 -1 -1
28 11 117 -1 -1 -1
28 12 115 134 -1 -1      
28 13 115 134 -1 -1      
28 14 118 -1 -1 -1
28 15 118 -1 -1 -1
28 16 116 -1 -1 -1
28 17 116 -1 -1 -1
