7 29 12.7 4.1 48 L23_MC:L5_TTPC2
7 30 6.7 0.7 6 L23_MC:L5_UTPC
7 31 10.1 3.5 42 L23_MC:L5_STPC
7 32 7.9 2.4 16 L23_MC:L5_MC
7 33 8.3 3.1 15 L23_MC:L5_BTC
7 34 3.5 0.7 19 L23_MC:L5_DBC
7 37 6.1 1.8 25 L23_MC:L5_LBC
7 38 6.0 1.4 16 L23_MC:L5_NBC
7 39 5.7 2.1 7 L23_MC:L5_SBC
7 40 7.4 2.8 5 L23_MC:L5_ChC
7 41 6.8 1.5 5 L23_MC:L6_TPC_L1
7 42 7.3 2.6 3 L23_MC:L6_TPC_L4
7 43 5.0 0.0 1 L23_MC:L6_UTPC
7 45 4.7 0.5 3 L23_MC:L6_BPC
7 46 4.0 0.0 1 L23_MC:L6_MC
7 48 3.0 1.0 2 L23_MC:L6_DBC
7 52 4.5 0.5 2 L23_MC:L6_NBC
7 53 3.5 0.5 2 L23_MC:L6_SBC
8 0 8.5 1.3 6 L23_BTC:L1_DAC
8 1 12.0 3.9 5 L23_BTC:L1_NGC-DA
8 2 9.0 0.0 1 L23_BTC:L1_NGC-SA
8 3 8.5 2.2 4 L23_BTC:L1_HAC
8 5 11.5 4.5 14 L23_BTC:L1_SLAC
8 6 17.3 4.2 7 L23_BTC:L23_PC
8 7 12.3 3.0 18 L23_BTC:L23_MC
8 8 11.7 3.5 30 L23_BTC:L23_BTC
8 9 6.5 2.2 8 L23_BTC:L23_DBC
8 10 5.1 1.6 12 L23_BTC:L23_BP
8 11 8.9 3.6 21 L23_BTC:L23_NGC
8 12 12.8 3.9 45 L23_BTC:L23_LBC
8 13 13.3 5.2 46 L23_BTC:L23_NBC
8 14 13.6 4.6 13 L23_BTC:L23_SBC
8 15 11.5 3.4 12 L23_BTC:L23_ChC
8 16 10.2 2.8 22 L23_BTC:L4_PC
8 17 10.6 2.9 9 L23_BTC:L4_SP
8 18 9.0 3.3 5 L23_BTC:L4_SS
8 19 9.3 2.7 23 L23_BTC:L4_MC
8 20 8.1 2.8 25 L23_BTC:L4_BTC
8 21 7.0 1.9 20 L23_BTC:L4_DBC
8 22 5.3 0.9 3 L23_BTC:L4_BP
8 23 7.1 2.0 17 L23_BTC:L4_NGC
8 24 10.2 5.6 32 L23_BTC:L4_LBC
8 25 9.6 3.8 28 L23_BTC:L4_NBC
8 26 9.3 3.0 9 L23_BTC:L4_SBC
8 27 8.7 2.0 10 L23_BTC:L4_ChC
8 28 15.4 5.2 16 L23_BTC:L5_TTPC1
8 29 11.8 1.9 8 L23_BTC:L5_TTPC2
8 30 8.2 1.7 5 L23_BTC:L5_UTPC
8 31 9.2 1.7 15 L23_BTC:L5_STPC
8 32 7.9 3.0 18 L23_BTC:L5_MC
