7 21 L23_MC L4_DBC 1
7 23 L23_MC L4_NGC 1
7 24 L23_MC L4_LBC 1
7 25 L23_MC L4_NBC 1
7 26 L23_MC L4_SBC 1
7 27 L23_MC L4_ChC 1
7 28 L23_MC L5_TTPC1 9
7 29 L23_MC L5_TTPC2 9
7 30 L23_MC L5_UTPC 9
7 31 L23_MC L5_STPC 9
7 32 L23_MC L5_MC 1
7 33 L23_MC L5_BTC 1
7 34 L23_MC L5_DBC 1
7 37 L23_MC L5_LBC 1
7 38 L23_MC L5_NBC 1
7 39 L23_MC L5_SBC 1
7 40 L23_MC L5_ChC 1
7 41 L23_MC L6_TPC_L1 9
7 42 L23_MC L6_TPC_L4 9
7 43 L23_MC L6_UTPC 9
7 45 L23_MC L6_BPC 9
7 46 L23_MC L6_MC 1
7 48 L23_MC L6_DBC 1
7 52 L23_MC L6_NBC 1
7 53 L23_MC L6_SBC 1
8 0 L23_BTC L1_DAC 1
8 1 L23_BTC L1_NGC-DA 1
8 2 L23_BTC L1_NGC-SA 1
8 3 L23_BTC L1_HAC 1
8 5 L23_BTC L1_SLAC 1
8 6 L23_BTC L23_PC 8
8 7 L23_BTC L23_MC 1
8 8 L23_BTC L23_BTC 1
8 9 L23_BTC L23_DBC 1
8 10 L23_BTC L23_BP 1
8 11 L23_BTC L23_NGC 1
8 12 L23_BTC L23_LBC 1
8 13 L23_BTC L23_NBC 1
8 14 L23_BTC L23_SBC 1
8 15 L23_BTC L23_ChC 1
8 16 L23_BTC L4_PC 8
8 17 L23_BTC L4_SP 8
8 18 L23_BTC L4_SS 8
8 19 L23_BTC L4_MC 1
8 20 L23_BTC L4_BTC 1
8 21 L23_BTC L4_DBC 1
8 22 L23_BTC L4_BP 1
8 23 L23_BTC L4_NGC 1
8 24 L23_BTC L4_LBC 1
8 25 L23_BTC L4_NBC 1
8 26 L23_BTC L4_SBC 1
8 27 L23_BTC L4_ChC 1
8 28 L23_BTC L5_TTPC1 8
8 29 L23_BTC L5_TTPC2 8
8 30 L23_BTC L5_UTPC 8
8 31 L23_BTC L5_STPC 8
8 32 L23_BTC L5_MC 1
8 33 L23_BTC L5_BTC 1
8 34 L23_BTC L5_DBC 1
8 35 L23_BTC L5_BP 1
8 37 L23_BTC L5_LBC 1
8 38 L23_BTC L5_NBC 1
8 39 L23_BTC L5_SBC 1
8 40 L23_BTC L5_ChC 1
8 41 L23_BTC L6_TPC_L1 8
8 42 L23_BTC L6_TPC_L4 8
8 43 L23_BTC L6_UTPC 8
8 44 L23_BTC L6_IPC 8
8 45 L23_BTC L6_BPC 8
8 46 L23_BTC L6_MC 1
8 47 L23_BTC L6_BTC 1
8 48 L23_BTC L6_DBC 1
8 49 L23_BTC L6_BP 1
8 51 L23_BTC L6_LBC 1
8 52 L23_BTC L6_NBC 1
8 53 L23_BTC L6_SBC 1
8 54 L23_BTC L6_ChC 1
9 0 L23_DBC L1_DAC 1
9 1 L23_DBC L1_NGC-DA 1
9 3 L23_DBC L1_HAC 1
9 4 L23_DBC L1_DLAC 1
9 5 L23_DBC L1_SLAC 1
9 6 L23_DBC L23_PC 8
9 7 L23_DBC L23_MC 1
9 8 L23_DBC L23_BTC 1
9 9 L23_DBC L23_DBC 1
9 10 L23_DBC L23_BP 1
9 11 L23_DBC L23_NGC 1
9 12 L23_DBC L23_LBC 1
9 13 L23_DBC L23_NBC 1
9 14 L23_DBC L23_SBC 1
9 15 L23_DBC L23_ChC 1
9 16 L23_DBC L4_PC 8
9 17 L23_DBC L4_SP 8
9 18 L23_DBC L4_SS 8
9 19 L23_DBC L4_MC 1
9 20 L23_DBC L4_BTC 1
9 21 L23_DBC L4_DBC 1
9 22 L23_DBC L4_BP 1
9 23 L23_DBC L4_NGC 1
9 24 L23_DBC L4_LBC 1
9 25 L23_DBC L4_NBC 1
9 26 L23_DBC L4_SBC 1
9 27 L23_DBC L4_ChC 1
9 28 L23_DBC L5_TTPC1 8
9 29 L23_DBC L5_TTPC2 8
9 30 L23_DBC L5_UTPC 8
9 31 L23_DBC L5_STPC 8
9 32 L23_DBC L5_MC 1
9 33 L23_DBC L5_BTC 1
9 34 L23_DBC L5_DBC 1
9 35 L23_DBC L5_BP 1
9 36 L23_DBC L5_NGC 1
9 37 L23_DBC L5_LBC 1
9 38 L23_DBC L5_NBC 1
9 39 L23_DBC L5_SBC 1
9 40 L23_DBC L5_ChC 1
9 41 L23_DBC L6_TPC_L1 8
9 42 L23_DBC L6_TPC_L4 8
9 43 L23_DBC L6_UTPC 8
9 45 L23_DBC L6_BPC 8
9 46 L23_DBC L6_MC 1
9 47 L23_DBC L6_BTC 1
9 48 L23_DBC L6_DBC 1
9 51 L23_DBC L6_LBC 1
9 52 L23_DBC L6_NBC 1
9 53 L23_DBC L6_SBC 1
9 54 L23_DBC L6_ChC 1
10 6 L23_BP L23_PC 8
10 12 L23_BP L23_LBC 1
10 13 L23_BP L23_NBC 1
10 16 L23_BP L4_PC 8
10 17 L23_BP L4_SP 8
10 20 L23_BP L4_BTC 1
10 22 L23_BP L4_BP 1
10 24 L23_BP L4_LBC 1
10 25 L23_BP L4_NBC 1
10 32 L23_BP L5_MC 1
10 33 L23_BP L5_BTC 1
10 37 L23_BP L5_LBC 1
10 38 L23_BP L5_NBC 1
10 40 L23_BP L5_ChC 1
11 0 L23_NGC L1_DAC 1
11 1 L23_NGC L1_NGC-DA 1
11 3 L23_NGC L1_HAC 1
11 5 L23_NGC L1_SLAC 1
11 6 L23_NGC L23_PC 11
11 7 L23_NGC L23_MC 1
11 8 L23_NGC L23_BTC 1
11 9 L23_NGC L23_DBC 1
11 10 L23_NGC L23_BP 1
11 11 L23_NGC L23_NGC 1
11 12 L23_NGC L23_LBC 1
11 13 L23_NGC L23_NBC 1
11 14 L23_NGC L23_SBC 1
11 15 L23_NGC L23_ChC 1
11 16 L23_NGC L4_PC 11
11 18 L23_NGC L4_SS 11
11 19 L23_NGC L4_MC 1
11 21 L23_NGC L4_DBC 1
11 24 L23_NGC L4_LBC 1
11 25 L23_NGC L4_NBC 1
11 26 L23_NGC L4_SBC 1
11 27 L23_NGC L4_ChC 1
11 28 L23_NGC L5_TTPC1 11
11 31 L23_NGC L5_STPC 11
11 33 L23_NGC L5_BTC 1
11 34 L23_NGC L5_DBC 1
11 37 L23_NGC L5_LBC 1
11 39 L23_NGC L5_SBC 1
11 42 L23_NGC L6_TPC_L4 11
12 0 L23_LBC L1_DAC 1
12 1 L23_LBC L1_NGC-DA 1
12 2 L23_LBC L1_NGC-SA 1
12 3 L23_LBC L1_HAC 1
12 4 L23_LBC L1_DLAC 1
12 5 L23_LBC L1_SLAC 1
12 6 L23_LBC L23_PC 10
12 6 L23_LBC L23_PC 5
12 7 L23_LBC L23_MC 1
12 8 L23_LBC L23_BTC 1
12 9 L23_LBC L23_DBC 1
12 10 L23_LBC L23_BP 1
12 11 L23_LBC L23_NGC 1
12 12 L23_LBC L23_LBC 1
12 13 L23_LBC L23_NBC 1
12 14 L23_LBC L23_SBC 1
12 15 L23_LBC L23_ChC 1
12 16 L23_LBC L4_PC 10
