44 1.67222833633422851562e+00 5.78652 0.593203008175
44 1.73842895030975341797e+00 5.70366 0.787391662598
43 1.90310835838317871094e+00 4.96226 1.27045118809
43 1.58866214752197265625e+00 4.98403 0.34807574749
0 7.72695159912109375000e+00 1.54824 0.685737848282
0 8.07100772857666015625e+00 0.952828 0.771751880646
0 6.48773336410522460938e+00 1.1526 0.375933349133
0 8.42291069030761718750e+00 0.823414 0.859727621078
0 9.40989780426025390625e+00 0.938321 1.10647451878
0 7.01127338409423828125e+00 0.938229 0.506818294525
0 7.14144849777221679688e+00 1.36321 0.539362072945
0 6.40703773498535156250e+00 1.61119 0.355759382248
0 9.06322574615478515625e+00 1.62229 1.01980650425
0 8.34550666809082031250e+00 1.61804 0.840376734734
0 7.98568487167358398438e+00 1.77711 0.750421226025
0 8.44863510131835937500e+00 0.81622 0.866158664227
0 9.19723129272460937500e+00 0.850761 1.05330777168
0 7.54560756683349609375e+00 1.32402 0.640401959419
0 8.99858379364013671875e+00 0.822194 1.00364589691
0 7.90285730361938476562e+00 2.1979 0.729714274406
0 9.56825542449951171875e+00 2.20786 1.14606380463
0 7.73412322998046875000e+00 2.20151 0.687530875206
0 9.48099517822265625000e+00 2.06021 1.12424874306
0 8.95909023284912109375e+00 1.29979 0.993772625923
0 7.43125057220458984375e+00 1.00265 0.611812651157
0 8.55211544036865234375e+00 0.639405 0.892028808594
0 9.11040878295898437500e+00 0.648545 1.03160214424
0 9.59943199157714843750e+00 0.657959 1.1538579464
0 8.40369796752929687500e+00 0.689312 0.854924380779
0 7.78575181961059570312e+00 0.809367 0.700437903404
0 1.01430683135986328125e+01 0.664944 1.2897670269
0 8.87489414215087890625e+00 1.15111 0.972723424435
9 7.19615077972412109375e+00 0.29494 0.586945354939
9 9.25247287750244140625e+00 0.207797 0.883242666721
9 8.12246036529541015625e+00 0.690407 0.720418095589
9 9.04429149627685546875e+00 1.33136 0.853245556355
9 8.38727569580078125000e+00 0.705168 0.758575618267
9 6.29826927185058593750e+00 0.798916 0.457568764687
9 1.00225915908813476562e+01 0.835023 0.994209706783
9 8.50648689270019531250e+00 0.854331 0.775752902031
9 9.20283699035644531250e+00 0.921845 0.87609064579
9 8.00690078735351562500e+00 1.16021 0.703767061234
9 9.76500320434570312500e+00 1.44345 0.957093656063
9 6.10166740417480468750e+00 1.46414 0.429240226746
9 6.58939313888549804688e+00 1.36926 0.499517142773
9 8.03894138336181640625e+00 0.311653 0.708383858204
9 8.41086959838867187500e+00 0.717643 0.761975288391
9 8.16152095794677734375e+00 0.558765 0.726046442986
9 7.17121076583862304688e+00 0.576486 0.5833517313
9 8.86614704132080078125e+00 0.53537 0.827576637268
9 8.96522617340087890625e+00 0.944388 0.841853022575
6 1.88722884654998779297e+00 0.55797 1.06025159359
6 1.77163052558898925781e+00 0.629146 0.764833569527
6 1.70040988922119140625e+00 0.55897 0.582825303078
6 1.73817992210388183594e+00 0.53903 0.679348826408
6 1.88817846775054931641e+00 0.539609 1.06267821789
6 1.75539028644561767578e+00 0.570174 0.723330795765
6 1.84076988697052001953e+00 0.704052 0.941523015499
6 1.79392802715301513672e+00 0.446815 0.821816086769
9 8.93878555297851562500e+00 0.783514 0.838043153286
9 8.81749629974365234375e+00 0.788307 0.820566534996
9 9.53606796264648437500e+00 1.57412 0.924106180668
9 7.18142175674438476562e+00 1.42587 0.584823071957
9 6.58473157882690429688e+00 1.36937 0.498845398426
9 7.98874139785766601562e+00 1.38635 0.701150417328
9 7.78432893753051757812e+00 0.865749 0.671696543694
9 1.04192142486572265625e+01 1.08376 1.05135941505
9 9.79280090332031250000e+00 0.568102 0.961099028587
9 9.38499736785888671875e+00 0.590355 0.902338266373
9 7.31872129440307617188e+00 0.604558 0.604606688023
