12 17 5 10 2 16 506 6633
12 17 10 5 2 16 506 7460
26 17 5 3 1 40 506 9231
37 17 10 5 2 16 506 18426
38 17 5 10 1 42 506 18474
26 17 4 5 1 17 507 9386
38 17 10 5 1 35 507 16885
38 17 5 10 1 32 507 45061
37 17 5 10 2 3 507 49245
12 17 5 10 2 9 508 6519
26 17 3 4 2 7 508 9594
14 17 5 3 2 16 509 1190
38 17 10 5 1 17 509 12976
38 17 5 10 1 49 509 13287
38 17 10 5 1 9 509 13679
37 17 10 5 1 18 509 14503
37 17 5 10 1 29 509 15782
51 17 10 5 1 14 509 26273
12 17 10 5 2 16 509 98467
38 17 5 10 1 6 509 111067
26 18 5 3 1 72 510 10840
38 18 10 5 1 21 510 17443
37 18 10 5 1 19 510 17904
25 18 5 10 1 67 510 42440
38 18 5 10 1 73 510 47703
12 18 5 10 1 61 510 69327
39 18 4 3 1 7 510 76300
25 18 10 5 1 50 511 9922
25 18 5 10 1 63 511 10482
25 18 10 5 1 29 511 12317
37 18 5 10 1 20 511 13895
38 18 10 5 1 17 511 14779
14 18 3 5 2 9 512 3925
14 18 4 3 2 4 512 6477
25 18 5 10 1 3 512 8354
24 18 5 10 0 0 512 9900
26 18 4 5 2 10 512 10466
26 18 5 4 1 10 512 12324
25 18 10 5 2 5 512 12518
37 18 10 5 1 6 512 13147
37 18 5 10 2 10 512 14897
51 18 10 5 2 16 512 22393
12 18 10 5 1 6 513 63993
13 18 10 5 1 5 513 67048
12 18 5 10 2 3 513 69606
26 18 4 5 0 0 513 70634
26 18 3 4 2 4 513 71145
25 18 5 10 1 4 513 71310
24 18 10 5 1 24 513 71701
26 18 5 3 2 3 513 72024
24 18 5 10 1 19 513 72946
24 18 10 5 1 23 513 74093
12 18 10 5 1 15 514 6977
26 18 3 5 1 4 514 9680
38 18 5 10 1 4 514 76174
12 18 5 10 1 12 514 99385
12 18 10 5 1 3 514 100133
38 18 10 5 1 13 514 112665
13 31 5 10 2 60 755 2634
13 31 10 5 2 33 755 3577
24 31 10 5 2 87 755 12299
38 31 10 5 2 103 755 17288
13 31 5 10 2 70 755 31852
13 31 10 5 2 70 755 34286
12 31 5 10 2 33 755 35011
25 31 5 10 2 108 755 39787
38 31 5 10 1 40 755 46394
24 31 5 10 2 123 755 71826
14 31 3 5 2 45 756 2492
12 31 10 5 2 52 756 2815
14 31 4 3 2 34 756 3835
13 31 5 10 2 36 756 5432
13 31 10 5 2 19 756 5471
13 31 5 10 2 40 756 6727
24 31 10 5 2 23 756 8567
26 31 3 5 1 16 756 8881
26 31 5 3 2 7 756 9845
25 31 10 5 1 7 756 11204
25 31 5 10 1 36 756 12434
37 31 10 5 1 21 756 14134
37 31 5 10 1 23 756 14352
38 31 10 5 1 1 756 16638
38 31 5 10 2 22 756 17565
38 31 10 5 2 17 756 18323
51 31 5 10 1 24 756 20056
12 31 5 10 2 31 756 100882
14 31 5 4 2 38 756 101614
38 31 5 10 1 41 756 108447
13 31 10 5 2 28 757 875
14 31 4 5 2 34 757 1209
14 31 5 4 2 29 757 1675
12 31 10 5 2 27 757 3170
37 31 10 5 2 47 757 18023
37 31 5 10 2 22 757 18368
51 31 10 5 1 36 757 19329
51 31 5 10 2 9 757 26793
51 31 10 5 1 12 757 30587
39 31 4 5 1 1 757 47266
13 31 5 10 2 48 758 4674
12 31 5 10 2 17 758 5711
12 31 10 5 2 39 758 5745
24 31 5 10 2 19 758 9781
26 31 3 5 1 19 758 11764
37 31 10 5 1 13 758 14508
37 31 5 10 2 23 758 15177
38 31 10 5 1 20 758 15447
38 31 5 10 1 44 758 16653
38 31 10 5 1 2 758 17288
38 31 5 10 2 16 758 17839
39 31 5 4 2 22 758 17940
24 31 10 5 2 49 759 8953
26 31 4 3 2 15 759 10350
37 31 10 5 2 54 759 12700
51 31 5 10 0 0 759 19733
51 31 10 5 1 34 759 22252
51 31 5 10 2 70 759 23316
51 31 10 5 1 36 759 27450
38 28 10 5 1 102 760 15803
38 28 5 10 2 9 760 16057
37 28 5 10 2 46 760 16469
37 28 10 5 2 9 760 18074
37 28 5 10 2 120 760 18219
38 28 10 5 2 33 760 18323
14 28 5 3 2 86 760 95269
12 28 5 10 2 71 760 99181
13 28 5 10 2 92 760 100717
13 28 10 5 2 95 760 100994
12 28 10 5 2 76 760 101141
25 28 10 5 1 1 760 104551
37 28 10 5 2 120 760 108592
12 28 5 10 2 106 761 2680
12 28 10 5 2 73 761 3166
12 28 5 10 2 74 761 3234
12 28 10 5 2 98 761 3372
13 28 5 10 2 103 761 3403
14 28 3 5 2 44 761 3925
24 28 5 10 2 50 761 11328
37 28 5 10 1 76 761 13066
38 28 5 10 1 54 761 13287
38 28 10 5 1 85 761 13998
38 28 5 10 2 4 761 14816
37 28 10 5 1 67 761 15588
38 28 10 5 1 72 761 15688
37 28 5 10 1 110 761 16457
38 28 5 10 2 53 761 17589
37 28 10 5 1 36 761 18074
37 28 5 10 1 14 761 18142
38 28 10 5 1 9 761 110251
13 28 10 5 2 76 762 1215
13 28 5 10 2 71 762 1216
12 28 5 10 2 92 762 1650
14 28 4 3 2 74 762 1746
14 28 3 4 2 74 762 1877
12 28 10 5 2 99 762 1999
14 28 4 3 2 79 762 2071
14 28 3 4 2 92 762 2313
13 28 10 5 2 92 762 3300
25 28 5 10 2 15 762 9893
25 28 10 5 2 35 762 11533
38 28 5 10 1 15 762 13002
37 28 10 5 2 119 762 13535
37 28 5 10 2 119 762 13541
37 28 10 5 1 14 762 14364
39 28 5 4 1 76 762 18099
13 28 5 10 2 82 762 31852
12 28 5 10 2 108 763 932
12 28 10 5 2 107 763 937
14 28 5 3 2 79 763 1422
13 28 10 5 2 107 763 2079
14 28 3 5 2 79 763 3165
13 28 5 10 2 76 763 3205
13 28 10 5 2 68 763 4904
25 28 5 10 2 37 763 9550
24 28 10 5 2 18 763 9865
25 28 10 5 1 102 763 9922
25 28 5 10 2 117 763 10767
38 28 10 5 2 23 763 12993
37 28 5 10 2 50 763 13023
37 28 10 5 2 4 763 13147
37 28 5 10 1 16 763 16457
38 28 5 10 2 2 763 17164
51 28 5 10 1 16 763 21093
51 28 10 5 1 22 763 25649
38 28 10 5 2 22 763 110251
13 28 5 10 2 16 764 2557
14 28 5 3 2 45 764 7598
26 28 3 5 2 115 764 8822
26 28 5 3 2 87 764 10824
24 28 5 10 2 86 764 11972
38 28 5 10 2 98 764 14217
51 28 5 10 2 102 764 20688
51 28 10 5 0 0 764 22744
13 29 10 5 2 70 765 871
14 29 4 5 2 52 765 1210
14 29 5 4 2 26 765 1279
13 29 5 10 2 52 765 3703
37 29 5 10 2 7 765 14874
37 29 10 5 2 87 765 15588
38 29 10 5 2 87 765 17452
51 29 10 5 1 17 765 27910
51 29 5 10 2 102 765 30979
38 29 5 10 1 14 765 78122
14 29 4 5 2 37 766 1227
14 29 5 4 2 35 766 1611
13 29 10 5 2 28 766 3300
14 29 4 5 2 35 766 3470
14 29 5 4 2 35 766 4892
13 29 5 10 2 36 766 7677
37 29 5 10 1 58 766 12718
37 29 10 5 2 66 766 13581
38 29 10 5 2 92 766 16118
37 29 5 10 2 66 766 17747
37 29 10 5 0 0 766 18022
37 29 5 10 1 21 766 18219
51 29 10 5 1 48 766 22362
51 29 5 10 1 67 766 22433
13 29 10 5 2 12 766 66639
38 29 5 10 2 67 766 76328
51 29 10 5 1 68 766 83836
51 29 5 10 1 46 766 86096
51 29 10 5 2 91 766 91131
14 29 4 5 2 49 767 2071
13 29 5 10 2 16 767 2779
13 29 10 5 2 14 767 5071
12 29 5 10 1 41 767 5711
12 29 10 5 2 35 767 7628
24 29 5 10 2 0 767 8794
38 29 10 5 1 14 767 12910
37 29 10 5 1 76 767 14364
38 29 5 10 1 42 767 14590
38 29 10 5 1 81 767 15526
37 29 5 10 1 64 767 15993
38 29 5 10 1 2 767 17432
51 29 5 10 1 21 767 54293
25 29 10 5 2 12 767 72184
24 29 10 5 2 90 767 74302
38 29 10 5 2 67 767 78869
51 29 10 5 1 28 767 86537
12 29 5 10 2 45 768 2360
24 29 5 10 2 53 768 11863
38 29 5 10 2 80 768 12553
37 29 10 5 1 88 768 12623
37 29 5 10 2 89 768 13482
12 29 10 5 2 28 769 605
14 29 5 4 2 50 769 858
14 29 4 5 2 28 769 1209
25 29 5 10 2 74 769 8893
37 29 10 5 2 63 769 13059
37 29 5 10 1 46 769 13066
39 29 3 4 2 65 769 13204
37 29 10 5 1 48 769 15752
37 29 5 10 2 74 769 17195
37 30 5 10 2 44 770 174282
51 30 5 10 1 24 770 176685
51 30 10 5 0 0 770 179310
51 30 5 10 2 13 770 181373
51 30 10 5 1 21 770 181971
51 30 5 10 1 38 770 187420
51 30 10 5 1 4 770 214064
12 30 10 5 2 25 771 6977
38 30 10 5 1 36 771 15526
38 30 5 10 1 29 771 15680
38 30 10 5 2 30 771 18323
12 30 5 10 2 19 771 100882
13 30 10 5 2 20 772 3779
26 30 3 5 2 10 772 11621
38 30 5 10 0 0 772 13186
37 30 10 5 2 44 772 14364
38 30 10 5 1 30 772 14782
37 30 5 10 2 50 772 14874
37 30 10 5 1 13 772 15979
38 30 5 10 2 31 772 16057
37 30 5 10 1 22 772 18219
25 30 10 5 2 24 772 103726
12 30 10 5 2 11 773 37728
37 30 10 5 2 33 773 44171
37 30 5 10 2 58 773 47941
51 30 5 10 1 42 773 58811
37 30 10 5 1 1 773 141064
38 30 10 5 1 9 773 141403
24 30 5 10 2 60 774 133802
24 30 10 5 2 43 774 136133
38 30 5 10 1 43 774 138018
37 30 5 10 2 16 774 138165
37 30 10 5 2 13 774 138653
37 30 5 10 2 23 774 140461
38 30 10 5 1 63 774 141018
38 30 5 10 1 36 774 142531
37 30 10 5 2 9 774 143560
37 30 5 10 2 37 774 143568
51 30 10 5 1 23 774 144388
37 30 10 5 1 29 774 173858
37 45 10 5 2 28 775 46778
37 45 5 10 2 19 775 76106
38 45 5 10 2 36 776 15390
38 45 10 5 1 25 777 14782
39 45 3 5 2 11 777 16079
37 45 10 5 1 18 777 16731
37 45 5 10 1 39 777 108042
37 45 10 5 1 26 777 110573
37 45 5 10 2 8 777 110965
38 45 5 10 2 39 778 18474
38 45 10 5 2 33 779 15857
37 45 10 5 2 30 779 16296
38 45 5 10 2 28 779 44889
53 44 3 4 1 4 875 50791
51 44 5 10 2 62 875 54777
51 44 10 5 2 8 875 55545
52 44 5 10 2 1 875 56336
51 44 5 10 1 26 875 56796
52 44 10 5 2 3 875 61482
51 44 10 5 2 8 875 81519
52 44 5 10 1 8 875 86529
51 44 5 10 2 8 875 86686
52 44 10 5 2 21 876 26893
37 44 5 10 1 12 876 45640
52 44 5 10 2 2 876 52429
51 44 10 5 1 42 876 58454
53 44 5 3 2 23 876 58559
52 44 10 5 2 2 876 59718
51 44 5 10 1 4 877 22523
51 44 10 5 2 30 877 23612
52 44 5 10 1 12 877 116980
52 44 10 5 1 29 878 51142
51 44 5 10 2 55 878 54370
51 44 10 5 2 62 878 55545
51 44 5 10 1 10 878 57051
51 44 10 5 2 17 878 57545
52 44 5 10 1 30 878 81564
51 44 5 10 1 4 878 145422
51 44 10 5 1 20 878 147374
52 44 10 5 1 3 878 153351
37 44 10 5 1 24 879 13610
51 44 5 10 1 37 879 21561
51 44 10 5 1 18 879 22792
53 44 3 5 1 44 879 23020
51 44 5 10 1 30 879 24058
52 44 5 10 1 32 879 24215
51 44 10 5 2 8 879 25707
52 44 10 5 2 21 879 50993
51 44 5 10 2 2 879 93189
37 41 10 5 2 28 1020 17009
37 41 5 10 2 21 1020 43991
38 41 10 5 2 43 1020 48565
12 41 5 10 2 11 1020 68999
38 41 5 10 2 9 1020 76652
37 41 10 5 2 28 1020 76906
37 41 5 10 1 6 1020 77463
37 41 10 5 2 28 1020 80129
37 41 5 10 1 19 1020 80766
37 41 10 5 1 21 1020 80969
51 41 10 5 2 54 1020 85628
37 41 5 10 2 30 1020 108984
52 41 5 10 1 49 1021 23257
24 41 5 10 2 17 1021 42689
37 41 10 5 2 41 1021 47830
39 41 3 5 2 42 1021 47912
38 41 10 5 2 36 1021 48565
38 41 5 10 2 19 1021 49825
51 41 5 10 2 57 1021 51862
52 41 10 5 1 38 1021 53151
51 41 10 5 2 13 1021 53486
53 41 4 3 2 6 1021 54261
52 41 5 10 1 10 1021 55026
52 41 10 5 1 7 1021 55842
51 41 5 10 1 7 1021 56821
51 41 10 5 2 37 1021 57417
51 41 5 10 2 44 1021 61511
37 41 5 10 2 34 1022 17661
51 41 10 5 1 25 1022 24383
12 41 10 5 2 20 1023 36972
51 41 5 10 1 2 1023 55758
14 41 3 4 2 11 1023 69447
24 41 10 5 2 6 1023 73388
24 41 5 10 1 33 1023 73537
24 41 10 5 2 15 1023 74803
37 41 10 5 2 19 1023 78126
52 41 5 10 1 1 1023 85940
53 41 3 4 1 35 1023 86391
52 41 10 5 0 0 1023 91829
51 41 10 5 1 29 1023 93103
12 41 5 10 2 24 1024 5339
37 41 5 10 2 19 1024 13953
38 41 10 5 2 23 1024 15447
52 41 5 10 2 19 1024 19565
52 41 10 5 1 27 1024 25182
52 41 5 10 1 31 1024 26153
52 41 10 5 1 43 1024 26602
52 41 5 10 1 42 1024 28031
51 41 5 10 2 61 1024 28511
51 41 10 5 1 43 1024 29123
51 41 5 10 2 27 1024 60544
51 41 10 5 1 36 1024 61526
38 41 5 10 2 28 1024 77552
37 41 10 5 2 36 1024 77865
38 41 10 5 2 29 1024 78869
51 41 5 10 2 55 1024 88954
51 41 10 5 1 24 1024 92746
24 42 5 10 2 28 1025 39694
25 42 5 10 2 28 1025 42440
24 42 10 5 2 25 1025 43043
38 42 10 5 2 22 1025 44420
38 42 5 10 2 17 1025 49825
24 42 5 10 2 18 1025 71727
38 42 10 5 2 33 1025 77753
37 42 10 5 1 12 1025 78320
51 42 10 5 1 28 1025 82285
52 42 5 10 1 4 1025 85940
51 42 5 10 1 18 1025 87400
38 42 5 10 2 5 1025 139583
38 42 10 5 2 28 1026 12976
37 42 5 10 2 24 1026 13052
37 42 10 5 2 29 1026 13175
38 42 5 10 2 23 1026 13186
38 42 10 5 1 3 1026 16281
37 42 5 10 2 17 1026 17416
51 42 10 5 1 39 1026 23055
38 42 5 10 2 15 1026 76610
52 42 10 5 2 15 1026 87159
38 42 10 5 2 24 1026 107532
37 42 10 5 2 15 1026 109118
38 42 5 10 2 15 1026 112490
25 42 10 5 2 19 1027 9257
37 42 5 10 2 19 1027 13314
37 42 10 5 2 17 1027 14514
38 42 10 5 1 21 1027 16001
37 42 5 10 2 37 1027 17865
51 42 5 10 1 25 1027 18794
51 42 10 5 2 4 1027 24002
52 42 5 10 2 38 1027 26320
51 42 5 10 2 4 1027 30041
13 42 10 5 2 21 1028 4300
13 42 5 10 2 19 1028 7677
38 42 5 10 2 29 1028 14736
37 42 10 5 2 6 1028 15394
37 42 5 10 2 11 1028 18452
51 42 10 5 1 4 1028 19923
51 42 5 10 1 32 1028 22911
12 42 5 10 2 28 1029 1561
25 42 5 10 2 18 1029 11679
38 42 10 5 2 11 1029 44259
38 42 5 10 2 23 1029 46152
38 42 10 5 2 6 1029 46280
51 42 10 5 0 0 1029 57251
51 42 5 10 2 16 1029 57590
53 42 3 5 1 28 1029 58410
26 43 3 5 2 11 1030 10950
38 43 10 5 2 25 1030 15385
51 43 10 5 1 45 1030 19329
51 43 5 10 2 32 1030 21561
51 43 10 5 2 30 1030 25150
52 43 10 5 1 37 1030 26603
52 43 5 10 2 1 1030 27081
51 43 5 10 2 21 1030 30576
24 43 10 5 2 16 1030 75199
37 43 5 10 2 6 1030 76106
26 43 4 3 2 16 1031 8253
26 43 5 4 2 13 1031 12324
38 43 5 10 2 11 1031 14643
37 43 10 5 2 23 1031 17827
51 43 10 5 1 46 1031 18904
51 43 5 10 1 26 1031 21094
52 43 10 5 2 25 1031 23660
51 43 10 5 1 9 1031 26112
37 43 5 10 2 15 1031 45640
53 43 3 5 1 41 1032 21431
51 43 5 10 1 33 1032 22945
51 43 10 5 1 4 1032 25352
51 43 5 10 1 12 1032 27216
52 43 5 10 1 10 1032 27759
52 43 10 5 1 24 1032 30908
12 43 10 5 2 25 1033 4159
14 43 4 3 2 22 1033 5511
13 43 5 10 2 19 1033 6667
25 43 10 5 2 24 1033 9211
25 43 5 10 2 22 1033 10346
26 43 4 5 2 20 1033 10350
25 43 10 5 2 22 1033 11928
37 43 10 5 2 18 1033 14996
37 43 5 10 2 26 1033 15596
37 43 10 5 2 16 1033 17138
52 43 5 10 2 17 1033 24899
51 43 10 5 1 19 1033 25352
51 43 5 10 1 16 1033 28300
51 43 10 5 1 38 1033 29643
52 43 10 5 1 9 1033 29938
52 43 5 10 0 0 1033 31080
25 43 5 10 2 24 1033 102569
24 43 5 10 2 16 1034 10793
24 43 10 5 2 14 1034 11932
38 43 10 5 1 9 1034 16226
37 43 5 10 2 28 1034 17719
37 43 10 5 2 36 1034 17992
53 43 4 3 1 17 1034 19285
53 43 5 4 1 3 1034 29487

