6.00 5.29
3.90 4.29
269.40 279.43
16.90 17.29
306.90 306.86
93.60 87.57
29.60 31.57
41811.60 41411.57
12581.40 12524.29
81.30 88.00
730.70 742.86
748.40 692.86
29.10 25.86
2017.30 2021.43
111.70 96.29
190.40 191.71
95.00 97.71
2.40 1.57
5.90 5.86
23.00 23.43
7794.30 7841.43
2323.40 2335.86
1064.40 1064.57
3.70 3.29
100.00 104.86
52.10 53.14
3076.90 3168.29
227.10 224.71
122.60 109.43
52.00 44.57
3.10 1.86
59.30 60.43
40.40 43.29
21.30 20.43
58.00 64.43
70.60 71.71
43.70 46.43
17.70 17.57
6911.40 7023.71
150.00 147.71
17.10 16.71
10.40 10.86
126.90 127.86
82.00 85.57
49.90 50.57
98.30 98.00
46.70 46.43
12.10 12.29
4.60 5.14
50.10 50.14
14255.00 14069.71
1027.60 1033.86
164.70 167.00
6.00 5.86
573.40 572.14
116.10 130.00
55.70 55.71
128.40 133.86
35.40 36.71
38.70 40.86
417.30 419.00
47.90 47.86
10.10 8.71
7.90 6.14
4.10 3.71
32.40 30.14
2.60 2.71
33.30 32.00
10.10 9.71
6.90 6.71
3.40 3.71
5.30 5.00
355.30 371.71
6.00 6.14
42.40 41.43
14.70 14.14
2.70 2.43
23.10 24.29
7.60 6.57
8.30 8.14
5.40 5.29
2.00 0.57
5.30 5.00
15.10 16.29
18.00 18.29
55.00 62.86
4.00 3.57
6.10 5.00
6.70 6.57
2.00 2.00
5.00 5.57
7.70 6.43
8.90 7.14
186.90 181.43
5.10 5.29
296.60 308.14
35.00 31.57
11.60 12.71
60.30 59.71
83.60 83.57
119.30 111.57
5.90 3.00
23.60 21.71
7.10 5.57
40.40 41.57
17.00 14.00
66.70 70.57
24.00 24.71
15.60 17.29
49.00 47.29
10.10 10.71
9.70 9.57
91.90 93.29
20.10 21.57
9.70 10.71
30.10 32.14
6.00 6.57
7.60 5.86
17.70 19.14
4.00 3.71
17.30 18.43
4.60 3.00
127.30 133.57
10.40 11.57
152.90 155.43
3.90 4.57
34.70 38.71
7.10 6.86
7.40 7.14
3.90 4.14
18.70 22.00
1.90 1.14
13.30 12.57
34.60 36.29
3.60 3.43
67.60 68.43
26.70 21.71
933.10 910.29
706.40 697.71
22.90 21.71
33.90 32.86
7.70 6.29
5.60 5.57
59.40 59.00
7.00 7.43
146.40 145.14
13.10 14.57
93.10 92.71
10.00 12.57
31292.60 31335.00
24764.40 24932.86
3859.10 3892.86
4091.30 4141.71
268.70 263.57
162.40 165.00
9.70 10.57
749.90 754.71
69.40 71.86
68.90 68.57
3516.60 3556.57
117.10 105.29
274.40 249.71
41.30 38.14
3640.60 3626.00
389.90 380.29
2991.70 3086.57
75.00 72.57
23.00 19.57
100.60 96.57
63.40 59.43
29.00 30.14
11.10 10.71
6162.10 6213.14
2042.00 2061.43
924.00 910.71
142.00 155.29
10.00 5.71
4.60 3.57
139.60 139.57
45.40 40.71
25966.70 26454.00
20649.10 20991.57
2857.40 2943.71
3181.90 3220.00
1401.10 1456.14
199.40 194.29
116.70 111.57
615.90 616.71
54.70 53.29
3342.00 3306.00
528.70 521.00
35.90 31.43
3201.30 3168.14
114.10 116.29
102.10 107.71
31.90 33.00
133.40 137.00
33.90 33.14
178.90 181.86
11.90 14.00
146.40 145.29
55.10 55.86
28762.00 29262.86
3669.10 3796.00
156.70 160.57
47.40 47.57
4.10 3.71
66.00 62.43
189.60 195.29
463.70 441.00
51.40 48.00
185.40 180.00
59.30 59.86
40.40 43.14
6.90 7.86
1247.30 1183.00
640.60 623.86
90.30 87.00
8.70 9.71
24.00 24.14
3.60 3.86
33083.70 33059.86
24307.90 24457.29
3465.30 3474.71
4023.00 4098.86
164.60 162.71
41.10 42.43
6.40 8.00
813.00 807.43
86.60 81.00
54869.30 56078.57
7356.00 7221.43
1150.00 1139.29
245.90 239.71
678.40 669.86
78.10 65.14
7301.30 7237.29
3353.00 3287.00
791.00 794.14
242.30 224.43
33.70 31.71
137.40 136.71
79.90 82.14
3.30 1.86
14946.30 15183.29
2114.90 2141.71
324.30 345.00
31.00 29.71
28.30 29.86
7.10 7.43
261.60 262.57
205.30 204.86
101.30 107.71
7936.70 8216.86
537.00 562.43
74.70 74.86
12.00 10.29
66128.60 66558.00
99717.40 101988.57
8657.00 8280.86
1372.60 1330.29
284.10 240.71
729.70 684.14
89.60 72.00
8621.60 8132.71
3854.30 3644.00
917.60 866.71
305.10 301.71
23.30 22.86
14.60 12.57
9.10 9.00
10.10 8.71
12.40 7.57
70.10 74.14
18.30 18.43
114.40 119.57
26.60 23.86
3.40 3.14
29.00 29.29
738.00 794.86
72.00 71.29
9.60 8.00
41.30 41.43
112.40 123.00
5.10 5.14
27.70 28.57
16.90 18.29
6.30 6.14
9.90 8.00
12.00 13.71
6.40 5.86
22.10 21.57
5.30 4.86
8.40 6.29
3.90 4.00
21.70 23.43
20.90 19.57
2.60 2.57
2.30 2.14
257.60 263.29
646.00 657.57
644.40 658.00
62.30 56.14
2.70 2.71
8.00 8.29
70.30 66.00
30.70 31.14
6.10 7.43
44.00 40.71
20.40 17.29
5.40 5.00
8.90 7.00
25.40 25.14
7.30 7.57
8.40 6.86
37.00 39.00
10.40 11.29
8.10 8.00
20.40 18.57
77.90 78.14
30.30 29.14
2.30 1.57
29.60 28.29
52.30 49.14
16.60 14.86
55.40 55.57
8.30 9.57
8.00 4.86
9.40 8.57
328.40 338.29
28.40 27.29
6.90 6.57
4.30 3.71
2.40 1.71
27.70 24.29
1.90 1.57
14.40 13.00
79.60 75.00
52.10 56.43
