36.30 34.71
17463.40 18538.00
1159.10 1273.29
272.40 274.00
99.60 94.14
1305.70 1378.57
738.30 790.57
142.10 151.71
7427.70 7774.14
1854.10 1873.29
634.70 665.57
27.70 29.00
4.00 3.57
61.10 60.14
11.10 9.14
8335.00 8696.71
7603.70 7660.43
512.00 505.43
891.30 954.71
157.70 156.29
37.70 36.14
5.00 4.86
7.10 5.71
726.30 772.00
606.30 625.29
59.30 60.29
724.10 746.29
6.90 7.14
5.10 5.00
76.70 82.00
38.10 38.57
23.30 26.43
26.30 28.00
28.30 32.43
12639.10 13015.29
1013.70 1105.43
230.40 238.29
193.10 193.43
973.40 1019.86
637.00 636.00
292.10 316.57
128.00 137.00
5634.40 5765.14
1264.60 1309.00
403.00 418.86
85.00 86.43
15.90 15.43
19.30 19.43
64.10 66.71
38.90 39.14
6.40 7.71
6449.30 6666.71
5814.30 5869.71
293.60 304.71
663.40 697.57
31.70 34.00
18.60 18.14
429.70 430.29
333.70 339.14
706.40 721.57
27.10 27.86
9.90 10.57
6199.60 6549.43
532.30 582.29
127.30 134.86
93.60 102.29
6.90 6.43
39.30 40.57
640.90 689.00
334.70 348.00
189.90 188.29
66.90 72.29
3187.70 3300.14
745.70 776.14
249.10 261.71
57.60 58.00
12.00 11.86
43.10 48.86
24.30 26.71
3.10 1.57
3345.30 3483.00
3069.10 3151.43
210.00 216.29
366.10 379.14
38.10 37.86
15.70 17.29
15.10 15.43
27.40 26.71
21.90 22.86
2.00 2.14
275.90 276.86
231.90 236.86
8.70 8.86
205.00 208.29
2531.60 2562.86
408.30 435.43
195.10 206.14
153.70 160.29
119.70 120.86
89.10 92.86
6.10 6.71
1191.00 1221.00
3.70 2.29
95.40 96.29
507.10 517.29
136716.00 138724.57
46520.10 46858.71
21060.10 21329.29
284.00 304.71
39.60 32.00
64.60 67.43
3678.90 3532.71
169677.30 171922.29
146888.00 147981.71
21605.00 21781.57
21658.70 22399.57
44927.90 45470.86
45068.90 45357.14
57251.40 58195.29
24336.90 24545.29
78599.40 79625.00
1329.90 1310.00
64.90 64.14
12.60 12.29
1838.60 1824.00
691.10 673.14
241.90 235.86
14.90 14.14
380.40 395.43
49602.60 50282.00
14404.60 14239.57
7896.90 8063.00
794.60 790.29
635.40 625.86
53.40 52.43
60509.60 61009.14
52312.00 52472.71
7642.70 7764.57
7670.60 7736.14
2205.10 2218.43
488.60 468.00
1052.60 1023.86
97.30 98.29
13449.40 13552.14
13739.30 13776.43
17489.60 17709.29
3299.70 3374.00
23295.90 23599.00
199.60 200.29
18.10 17.43
397.70 406.86
113.90 115.57
46.90 44.57
9.10 9.14
15.00 14.00
421.70 420.43
5.60 5.00
625.00 641.43
20750.70 21134.29
6882.10 6964.14
3046.60 3076.14
343.10 339.29
43.10 40.29
23861.60 24326.71
21182.40 21517.14
2809.70 2850.71
2922.00 2978.14
726.30 725.14
103.30 102.86
389.60 418.14
354.00 357.14
36.30 35.57
4827.00 4923.29
455.30 468.14
7517.00 7652.14
7.40 6.86
107.40 106.29
24.60 25.14
16.30 17.29
40.30 41.43
30.10 31.71
50.90 51.14
6445.40 6765.43
405.30 452.86
98.70 103.29
4.00 4.29
367.00 401.57
118.90 128.29
47.10 51.43
4755.40 5102.71
1487.90 1566.43
710.30 745.43
152.00 152.57
19.10 20.00
4.30 5.71
120.70 121.14
8.70 8.00
3866.30 4030.29
3447.60 3598.71
406.30 398.29
458.40 479.71
82.90 79.71
10.70 9.00
870.30 889.29
747.40 804.29
951.60 1006.57
79.00 81.00
942.30 969.14
8.60 9.14
19.70 19.43
502.40 515.00
23.40 25.00
9.10 9.43
8.10 9.00
36.40 36.14
20.30 21.14
620.10 635.14
254.70 263.86
119.00 122.86
26.30 27.43
27.90 27.86
20.40 20.00
12.00 11.86
559.70 568.00
486.10 486.43
72.30 69.86
76.30 76.86
39.00 42.00
21.00 16.86
17.70 17.86
164.90 171.57
165.30 159.29
189.70 197.00
11.30 11.57
207.60 221.57
4.40 4.29
983.60 1051.14
45.40 49.86
14.00 13.57
72.00 77.14
34.70 37.71
20.60 23.00
8.30 9.29
1302.40 1346.86
457.30 497.00
208.40 221.86
48.40 53.86
4.70 4.29
6.10 5.86
47.40 47.43
36.90 39.57
19.10 19.86
1418.90 1498.57
1260.00 1362.14
183.40 198.57
188.70 202.29
107.00 107.14
14.40 16.71
57.30 58.29
54.30 57.14
3.70 3.71
4.40 3.00
391.10 415.00
369.70 370.14
495.10 523.86
239.30 247.29
632.40 682.57
29.60 30.29
5.90 5.71
42.70 38.71
12.70 10.86
178.00 186.86
10.90 9.71
3.40 3.00
10.10 11.14
5.40 5.43
4.60 4.14
125.30 133.57
111.90 116.86
12.30 13.57
26.60 28.57
30.90 29.57
199.30 203.43
63.90 61.86
2.70 2.57
146.90 145.86
122.90 124.43
3.00 3.43
41.30 40.71
44.70 44.57
49.40 49.43
57.30 57.57
2934.70 2977.43
136.40 140.00
44.00 41.86
213.30 221.00
117.60 125.29
64.70 68.29
4722.10 4812.86
1918.40 1940.71
901.60 903.71
188.90 191.71
7.10 6.00
150.70 156.00
83.30 93.43
12.70 15.71
3974.10 4044.86
3462.40 3555.57
547.70 549.00
538.60 546.71
249.70 251.57
65.10 64.14
159.10 156.29
123.10 116.00
13.60 13.14
17.00 17.00
1233.40 1251.43
1130.40 1163.86
1410.10 1432.71
209.30 215.14
1476.10 1489.29
23.90 24.86
5.40 4.43
3.70 4.00
52.10 54.43
6.10 7.43
1581.30 1689.57
72.90 78.43
31.30 32.14
23.60 24.29
6.70 5.57
112.90 123.43
64.60 73.43
32.10 34.43
3810.40 4019.29
1330.00 1406.29
638.30 670.71
141.70 160.14
21.60 25.57
139.60 135.43
109.70 110.14
59.10 63.14
8.70 10.57
2628.70 2768.71
2241.00 2385.86
363.70 386.00
361.40 375.14
162.70 165.86
48.00 53.00
27.90 29.71
105.60 104.29
86.40 96.43
7.30 8.00
9.10 8.43
860.10 915.43
845.60 871.43
988.00 1037.43
1037.60 1090.00
12.60 14.29
896.90 949.00
15.90 16.43
13.70 14.14
66.00 68.29
33.60 33.86
19.70 17.71
1803.70 1837.86
837.30 866.57
388.10 393.57
87.90 94.71
13.60 13.57
116.90 122.00
68.70 67.43
1260.00 1314.14
1084.90 1106.00
186.10 197.43
177.60 180.86
56.30 56.43
17.70 17.71
43.40 47.29
477.70 496.29
427.90 420.71
479.00 486.29
409.70 433.29
52.60 57.14
104.70 103.14
41.60 47.43
110.40 128.86
7.30 7.71
4.60 5.43
12453.10 12534.43
102.70 101.57
464.30 454.86
301.90 305.71
131.30 126.71
5881.10 5852.57
936.30 941.00
133992.10 136429.00
113374.30 115194.57
17317.10 17579.00
17058.40 17630.86
7411.90 7506.29
1331.90 1308.14
882.10 873.14
348.70 355.43
36.00 36.43
7596.70 7773.29
886.70 899.86
334.90 337.00
49654.60 50268.86
48060.30 49417.14
67576.70 69331.86
46905.10 48248.86
106091.70 108470.43
468.40 463.43
131.00 120.71
30.00 29.86
1393.70 1389.00
491.00 479.71
134.40 138.86
5.40 5.00
3.10 3.57
8226.90 8223.14
83.10 89.57
63.10 65.29
168.70 159.86
5852.30 5956.29
868.40 874.43
98.40 97.00
14.40 14.86
517.60 535.29
265.30 260.86
56.00 54.00
118256.90 119679.71
100287.10 100168.14
15556.10 15928.86
15408.30 15812.57
6264.70 6445.86
1146.30 1147.71
299.30 309.14
3487.40 3482.29
6476.70 6624.71
751.70 785.57
269.00 272.57
42403.90 42509.71
41096.40 42065.29
58881.60 59962.29
36075.00 37054.14
91358.90 92783.86
349.00 339.43
25.60 22.43
3057.60 3112.29
1053.00 1040.29
364.40 375.14
4.70 4.29
2402.70 2463.29
90.10 90.29
28.00 27.57
15.60 14.57
94.70 89.00
61.10 60.43
8.40 7.86
181.60 196.86
18.00 18.14
17.90 17.71
151.00 155.57
9.40 8.71
24705.60 25103.57
20827.70 21314.29
3118.40 3197.29
1245.10 1260.57
591.70 596.71
576.10 570.43
53.70 50.57
8406.70 8518.00
8383.70 8607.57
11790.70 12012.57
7579.90 7771.29
18110.90 18641.43
443.70 459.57
69.90 67.86
19.00 21.71
4.40 4.57
665.00 675.57
237.90 235.71
74.90 79.71
1672.60 1697.43
16.60 17.14
9.00 10.29
8.70 7.43
2142.90 2157.43
989.00 989.14
8.90 7.86
17754.40 18184.86
15093.70 15294.57
2232.70 2261.14
2127.60 2093.86
860.90 876.57
171.90 167.57
415.30 412.71
423.30 426.14
39.40 43.57
41.00 41.71
6496.00 6480.57
6312.10 6334.86
8958.40 9152.00
6220.90 6307.71
13701.90 13890.43
328.30 341.71
60.10 62.57
27.10 29.86
450.90 459.29
165.70 163.29
58.40 59.86
16.30 18.86
78.10 78.43
33.90 31.14
76.60 79.57
27.40 28.43
33.40 34.00
226.70 231.43
71.10 68.14
874.60 867.57
284.90 293.71
12147.00 12496.00
3998.00 4110.00
1805.70 1832.86
456.40 485.29
59.40 66.29
3.90 3.71
14.90 16.29
409.00 412.57
326.70 337.71
158.40 156.57
27.60 29.71
18514.10 18948.86
16663.10 17006.00
1440.60 1497.71
1688.30 1759.86
942.00 911.00
197.60 204.71
4.90 5.43
496.90 520.57
435.00 442.43
52.30 51.86
2835.00 2871.71
2908.00 2920.14
3712.30 3814.86
4853.40 4894.14
118.70 118.43
22.10 21.86
617.00 626.14
41.70 39.00
25.40 22.57
13.40 13.43
1092.10 1100.43
167.10 166.14
45.60 46.71
5.60 5.14
34.30 32.00
1896.60 1945.71
1633.00 1641.29
229.00 229.29
233.60 241.86
180.40 184.29
36.60 36.14
93.10 95.71
81.00 88.29
8.10 8.29
547.90 532.29
552.70 563.43
741.10 758.14
239.90 233.71
1083.60 1106.86
30.70 30.86
56.00 58.29
14.10 13.71
289.90 297.29
5.10 4.71
17.60 15.71
11.60 9.00
5.00 5.71
460.90 476.43
130.10 133.43
74.40 73.29
20.10 19.86
12.40 13.00
6.00 5.86
1205.70 1241.00
1033.90 1050.71
143.10 149.00
153.00 152.57
115.90 120.71
23.00 23.43
12.10 12.00
4.60 2.43
64.60 69.14
357.10 357.00
345.70 350.43
489.70 495.14
324.90 327.43
745.00 762.29
35.10 35.71
4.00 4.00
52.10 54.57
21.00 21.00
154.40 152.57
5.00 4.86
3.30 3.14
62.00 56.71
30.90 25.43
5.60 5.71
6.70 6.43
268.40 269.71
37.60 33.14
24.10 23.00
4.30 4.86
12.10 13.43
54.90 52.57
34.40 35.29
1.60 1.43
134.40 136.86
112.60 114.00
15.90 18.14
17.10 18.43
11.90 10.57
3.70 3.00
7.40 7.14
26.40 25.00
28.90 28.14
66.40 64.43
4.10 4.86
2.60 1.86
1170.00 1191.86
5.60 5.14
87.90 88.29
26.90 26.00
3524.40 3624.57
1124.90 1134.86
527.90 536.00
150.60 170.57
17.00 17.57
20.10 20.14
3.60 3.57
4.40 3.00
131.90 134.71
105.60 104.86
49.30 50.29
6926.00 7083.29
5882.00 5921.71
874.40 873.00
857.10 913.43
690.30 719.29
140.60 140.43
30.60 31.00
3.70 3.71
340.70 322.43
335.70 332.86
31.30 31.14
36.70 37.14
1883.90 1909.14
2004.40 1997.57
2660.30 2697.14
994.70 995.00
3961.60 3991.57
115.70 117.43
8.00 8.86
198.90 193.71
66.00 63.29
375.90 394.86
29.10 33.86
13.30 13.14
38.40 37.00
10.60 12.29
2985.40 3062.14
941.60 959.57
433.00 452.57
151.30 157.29
18.10 17.43
3.10 2.14
92.90 97.29
46.60 47.14
7134.00 7261.43
6075.70 6270.14
883.40 922.43
869.90 893.57
738.90 722.00
95.00 89.71
34.60 38.86
363.60 379.29
342.70 328.14
33.90 40.29
1836.30 1836.00
1976.00 2021.71
2681.70 2743.00
666.30 689.00
4033.90 4161.14
75.40 83.43
17.90 18.00
191.40 198.57
52.90 53.00
25.70 27.29
3.60 4.00
60.30 64.00
3.40 4.57
377.30 394.43
119.60 124.43
57.60 61.71
16.00 16.00
6.10 8.57
679.90 739.29
599.60 658.57
81.00 87.57
88.00 100.14
67.60 65.86
10.10 9.00
31.70 33.00
3.70 3.43
161.30 165.29
186.40 195.14
237.30 258.86
27.40 35.57
348.90 373.86
10.30 10.43
5.60 5.57
29.40 29.14
6.40 6.86
27.00 24.86
2380.30 2383.29
70.60 76.57
19.00 17.86
6.40 6.14
83.40 87.86
27.90 25.71
6999.90 7117.57
2177.00 2192.86
1029.30 1035.29
9.90 8.00
3.00 2.71
121.00 112.71
43.90 40.57
1731.70 1740.86
63.60 65.57
736.00 729.29
23278.90 22767.57
20885.10 21023.00
44386.10 44994.00
72365.30 73241.57
77478.00 78085.14
576.10 576.29
2811.70 2799.14
124.10 124.00
7.40 4.86
15.30 14.14
92.90 78.43
9.40 10.14
5.60 3.86
599.70 605.00
61.10 67.00
20400.00 20343.29
18329.10 18422.00
40456.70 41281.71
71263.70 72477.43
73074.00 74367.00
115.30 112.14
315.70 302.43
2579.90 2587.71
720.30 737.71
3536.70 3600.29
26.40 25.71
6.10 5.29
83.40 87.00
10.70 9.57
8583.10 8722.43
2759.10 2790.71
1281.90 1260.71
16.30 15.43
96.40 97.71
10.90 10.29
22520.30 22947.43
3431.00 3440.00
1736.30 1722.71
240.40 245.29
697.60 692.43
727.30 733.71
64.60 61.14
41896.60 41736.57
40151.70 40593.14
60939.10 60851.71
119610.00 122171.14
114804.60 116206.57
5726.60 5713.86
923.10 960.00
5481.60 5548.86
2450.70 2413.57
578.40 598.00
1827.90 1841.86
20.60 23.14
66.70 66.86
17.40 16.14
4248.70 4242.71
11.10 11.14
91.40 89.14
51.70 49.29
2209.30 2225.29
269.10 275.14
870.40 870.29
75.90 74.57
57420.10 56979.14
81721.40 83101.86
154529.30 158899.43
150966.60 153931.86
2892.60 2899.14
80.40 74.86
5.10 5.57
46.90 42.71
4800.70 4891.86
20.60 22.14
62995.10 64107.29
50427.10 51187.71
7451.40 7631.14
3324.90 3351.29
287.10 287.14
1423.60 1442.57
1374.40 1374.00
121.30 122.29
127.30 121.71
68400.90 68203.14
182324.00 186884.29
182088.60 184522.00
28.30 22.29
6135.10 6387.14
383.60 415.29
96.70 101.29
30.40 32.29
398.40 419.29
266.30 272.14
129.30 129.71
50.60 52.71
4872.40 4974.86
1547.60 1563.29
685.30 663.14
173.10 175.71
18.10 19.14
2.00 2.14
5.10 7.00
149.60 155.86
60.40 62.14
10.70 13.57
6987.90 7206.57
6121.00 6266.71
788.00 794.00
863.60 894.57
639.40 659.29
125.70 124.43
76.40 78.29
322.30 321.29
292.00 311.00
28.60 32.00
3492.30 3446.00
3281.70 3224.86
4491.00 4532.57
6841.70 6719.43
7693.30 7648.14
114.60 116.00
29.00 28.57
810.40 782.43
346.30 345.00
91.60 88.43
25.70 25.29
5.30 4.14
153.10 157.57
21.70 21.86
8.60 8.86
6.10 5.86
4.10 3.29
970.60 985.71
802.30 836.86
118.00 118.43
138.40 146.43
22.90 24.43
14.70 15.43
65.60 67.14
61.40 61.14
5.30 6.86
6.90 7.00
730.40 755.29
698.60 721.00
1072.70 1080.14
1506.00 1547.29
1812.60 1860.71
171.60 171.29
7.60 7.00
206.70 208.57
82.10 85.14
25.00 28.71
43.30 44.14
57.00 59.43
17.10 20.00
120.90 132.43
96.60 99.71
12.60 12.57
11.40 12.57
5.40 5.71
85.70 84.00
75.70 89.86
116.00 121.00
191.70 204.43
195.40 207.43
19.10 18.43
20.40 22.57
7.70 8.29
2.40 2.14
20.10 22.29
150.90 158.71
46.00 45.43
3.70 3.86
434.30 440.57
366.30 359.57
60.00 65.57
54.70 62.29
47.40 46.86
289.60 267.57
384.40 369.71
9.90 11.00
11.40 11.29
4.10 4.43
190.60 193.71
182.30 191.71
273.00 280.00
528.60 511.14
500.40 490.86
55.10 51.71
4.00 4.14
52.90 47.71
25.60 24.00
5.40 5.86
2.70 2.29
437.60 433.14
20.10 20.57
1537.90 1582.00
452.10 467.00
242.60 244.86
65.40 68.86
9.40 8.57
3.70 3.86
57.90 57.86
40.00 41.57
6.00 5.14
5674.30 5816.86
4649.10 4742.86
670.70 691.00
722.60 732.29
766.60 782.43
122.00 129.29
337.70 348.14
348.60 344.57
33.60 33.43
5575.60 5704.57
5345.30 5509.29
7523.70 7744.71
12361.30 12661.71
13254.70 13572.71
1375.60 1443.43
217.60 230.00
111.90 120.00
1462.40 1481.14
624.10 624.57
172.60 190.00
42.00 44.43
1263.90 1302.29
924.10 921.57
131.40 145.29
165.30 180.14
242.40 246.43
28.90 31.14
25.00 25.00
95.60 96.29
95.10 91.86
10.10 9.71
8.00 6.71
2653.70 2666.14
2522.60 2547.29
3550.40 3608.14
6516.90 6574.29
6470.70 6572.71
727.40 733.29
114.70 121.71
28.70 32.86
65.30 65.71
753.30 766.71
88.30 92.29
275.70 279.57
172.90 178.71
27.40 26.43
31.60 31.71
55.00 58.71
19.00 21.86
18.40 19.43
596.10 614.14
569.70 608.43
827.90 877.43
1541.40 1633.14
1497.70 1546.71
169.70 182.43
13.10 14.29
170.60 178.00
70.00 70.71
6.70 6.86
123.90 127.57
50.60 48.86
41.30 43.86
185.90 187.71
107.90 110.57
