Elapsed Time = 1:22.78, CPU Usage = 99%, CPU Time= 0.74, Job = 116
Elapsed Time = 1:35.50, CPU Usage = 100%, CPU Time= 0.65, Job = 826
Elapsed Time = 2:34.04, CPU Usage = 100%, CPU Time= 0.66, Job = 565
Elapsed Time = 2:00.07, CPU Usage = 100%, CPU Time= 0.58, Job = 335
Elapsed Time = 1:19.84, CPU Usage = 100%, CPU Time= 0.54, Job = 117
Elapsed Time = 2:01.35, CPU Usage = 100%, CPU Time= 0.67, Job = 827
Elapsed Time = 1:47.06, CPU Usage = 100%, CPU Time= 0.65, Job = 566
Elapsed Time = 2:18.94, CPU Usage = 100%, CPU Time= 0.70, Job = 336
Elapsed Time = 2:24.58, CPU Usage = 100%, CPU Time= 0.64, Job = 118
Elapsed Time = 1:44.24, CPU Usage = 100%, CPU Time= 0.58, Job = 828
Elapsed Time = 2:12.32, CPU Usage = 100%, CPU Time= 0.67, Job = 567
Elapsed Time = 1:41.95, CPU Usage = 100%, CPU Time= 0.76, Job = 337
Elapsed Time = 1:44.57, CPU Usage = 100%, CPU Time= 0.61, Job = 119
Elapsed Time = 0:39.52, CPU Usage = 100%, CPU Time= 0.75, Job = 338
Elapsed Time = 1:40.70, CPU Usage = 100%, CPU Time= 0.55, Job = 829
Elapsed Time = 2:07.65, CPU Usage = 100%, CPU Time= 0.64, Job = 568
Elapsed Time = 2:04.38, CPU Usage = 100%, CPU Time= 0.65, Job = 120
Elapsed Time = 2:00.03, CPU Usage = 100%, CPU Time= 0.74, Job = 339
Elapsed Time = 2:39.96, CPU Usage = 98%, CPU Time= 1.13, Job = 830
Elapsed Time = 1:18.74, CPU Usage = 100%, CPU Time= 0.52, Job = 121
Elapsed Time = 2:06.17, CPU Usage = 100%, CPU Time= 0.78, Job = 569
Elapsed Time = 2:09.08, CPU Usage = 100%, CPU Time= 0.68, Job = 340
Elapsed Time = 1:46.09, CPU Usage = 100%, CPU Time= 0.61, Job = 831
Elapsed Time = 2:32.75, CPU Usage = 99%, CPU Time= 0.78, Job = 122
Elapsed Time = 1:50.70, CPU Usage = 100%, CPU Time= 0.63, Job = 341
Elapsed Time = 2:54.91, CPU Usage = 100%, CPU Time= 0.57, Job = 570
Elapsed Time = 2:09.83, CPU Usage = 100%, CPU Time= 0.59, Job = 832
Elapsed Time = 0:46.20, CPU Usage = 100%, CPU Time= 0.63, Job = 342
Elapsed Time = 0:39.72, CPU Usage = 100%, CPU Time= 0.62, Job = 343
Elapsed Time = 2:16.69, CPU Usage = 100%, CPU Time= 0.63, Job = 123
Elapsed Time = 1:37.63, CPU Usage = 100%, CPU Time= 0.64, Job = 833
Elapsed Time = 1:59.14, CPU Usage = 100%, CPU Time= 0.55, Job = 571
Elapsed Time = 2:06.49, CPU Usage = 99%, CPU Time= 0.88, Job = 344
Elapsed Time = 1:51.53, CPU Usage = 100%, CPU Time= 0.62, Job = 124
Elapsed Time = 1:40.81, CPU Usage = 100%, CPU Time= 0.68, Job = 834
Elapsed Time = 2:24.00, CPU Usage = 99%, CPU Time= 0.66, Job = 572
Elapsed Time = 1:58.00, CPU Usage = 100%, CPU Time= 0.68, Job = 125
Elapsed Time = 2:43.58, CPU Usage = 100%, CPU Time= 0.68, Job = 345
Elapsed Time = 2:46.32, CPU Usage = 100%, CPU Time= 0.58, Job = 835
Elapsed Time = 2:13.90, CPU Usage = 100%, CPU Time= 0.67, Job = 573
Elapsed Time = 1:28.93, CPU Usage = 100%, CPU Time= 0.83, Job = 126
Elapsed Time = 1:43.44, CPU Usage = 100%, CPU Time= 0.57, Job = 346
Elapsed Time = 1:46.84, CPU Usage = 100%, CPU Time= 0.64, Job = 836
Elapsed Time = 1:36.50, CPU Usage = 100%, CPU Time= 0.65, Job = 127
Elapsed Time = 2:28.07, CPU Usage = 100%, CPU Time= 0.63, Job = 574
Elapsed Time = 2:06.51, CPU Usage = 100%, CPU Time= 0.63, Job = 347
Elapsed Time = 1:36.08, CPU Usage = 100%, CPU Time= 0.62, Job = 128
Elapsed Time = 2:27.78, CPU Usage = 99%, CPU Time= 0.72, Job = 837
Elapsed Time = 1:38.20, CPU Usage = 99%, CPU Time= 0.65, Job = 348
Elapsed Time = 1:26.73, CPU Usage = 100%, CPU Time= 0.59, Job = 129
Elapsed Time = 2:34.40, CPU Usage = 100%, CPU Time= 0.65, Job = 575
Elapsed Time = 1:50.19, CPU Usage = 100%, CPU Time= 0.66, Job = 838
Elapsed Time = 1:29.02, CPU Usage = 100%, CPU Time= 0.81, Job = 576
Elapsed Time = 2:06.65, CPU Usage = 100%, CPU Time= 0.61, Job = 349
Elapsed Time = 2:05.18, CPU Usage = 100%, CPU Time= 0.69, Job = 130
Elapsed Time = 2:26.09, CPU Usage = 100%, CPU Time= 0.70, Job = 839
Elapsed Time = 1:32.53, CPU Usage = 100%, CPU Time= 0.62, Job = 131
Elapsed Time = 2:24.74, CPU Usage = 100%, CPU Time= 0.54, Job = 577
Elapsed Time = 2:43.99, CPU Usage = 100%, CPU Time= 0.60, Job = 350
Elapsed Time = 1:31.41, CPU Usage = 100%, CPU Time= 0.63, Job = 132
Elapsed Time = 2:35.22, CPU Usage = 99%, CPU Time= 0.80, Job = 840
Elapsed Time = 1:50.41, CPU Usage = 100%, CPU Time= 0.66, Job = 351
Elapsed Time = 1:33.87, CPU Usage = 100%, CPU Time= 0.59, Job = 133
Elapsed Time = 3:48.71, CPU Usage = 100%, CPU Time= 0.60, Job = 578
Elapsed Time = 1:26.51, CPU Usage = 100%, CPU Time= 0.56, Job = 134
Elapsed Time = 2:39.10, CPU Usage = 99%, CPU Time= 1.08, Job = 841
Elapsed Time = 2:13.49, CPU Usage = 100%, CPU Time= 0.63, Job = 352
Elapsed Time = 1:42.57, CPU Usage = 100%, CPU Time= 0.55, Job = 353
Elapsed Time = 2:27.05, CPU Usage = 100%, CPU Time= 0.56, Job = 135
Elapsed Time = 2:17.25, CPU Usage = 99%, CPU Time= 0.76, Job = 842
Elapsed Time = 3:34.37, CPU Usage = 100%, CPU Time= 0.86, Job = 579
Elapsed Time = 1:35.22, CPU Usage = 100%, CPU Time= 0.64, Job = 136
Elapsed Time = 1:50.36, CPU Usage = 100%, CPU Time= 0.55, Job = 354
Elapsed Time = 2:38.34, CPU Usage = 100%, CPU Time= 0.63, Job = 843
Elapsed Time = 1:48.07, CPU Usage = 100%, CPU Time= 0.56, Job = 137
Elapsed Time = 2:57.44, CPU Usage = 100%, CPU Time= 0.67, Job = 580
Elapsed Time = 3:02.04, CPU Usage = 100%, CPU Time= 0.69, Job = 355
Elapsed Time = 1:33.96, CPU Usage = 100%, CPU Time= 0.64, Job = 581
Elapsed Time = 2:10.19, CPU Usage = 100%, CPU Time= 0.63, Job = 138
Elapsed Time = 1:45.90, CPU Usage = 100%, CPU Time= 0.63, Job = 356
Elapsed Time = 3:41.07, CPU Usage = 100%, CPU Time= 0.56, Job = 844
Elapsed Time = 2:14.52, CPU Usage = 100%, CPU Time= 0.66, Job = 139
Elapsed Time = 2:42.77, CPU Usage = 100%, CPU Time= 0.66, Job = 582
Elapsed Time = 2:18.50, CPU Usage = 100%, CPU Time= 0.64, Job = 357
Elapsed Time = 1:30.67, CPU Usage = 99%, CPU Time= 0.88, Job = 140
Elapsed Time = 2:57.48, CPU Usage = 100%, CPU Time= 0.66, Job = 845
Elapsed Time = 1:10.44, CPU Usage = 99%, CPU Time= 0.79, Job = 141
Elapsed Time = 1:54.48, CPU Usage = 100%, CPU Time= 0.62, Job = 358
Elapsed Time = 4:21.57, CPU Usage = 99%, CPU Time= 0.76, Job = 583
Elapsed Time = 3:01.32, CPU Usage = 100%, CPU Time= 0.69, Job = 846
Elapsed Time = 2:12.15, CPU Usage = 99%, CPU Time= 0.82, Job = 142
Elapsed Time = 2:53.14, CPU Usage = 100%, CPU Time= 0.63, Job = 359
Elapsed Time = 1:39.36, CPU Usage = 100%, CPU Time= 0.57, Job = 143
Elapsed Time = 2:34.85, CPU Usage = 99%, CPU Time= 0.61, Job = 847
Elapsed Time = 1:50.89, CPU Usage = 99%, CPU Time= 0.79, Job = 360
Elapsed Time = 4:02.39, CPU Usage = 100%, CPU Time= 0.80, Job = 584
Elapsed Time = 2:17.57, CPU Usage = 100%, CPU Time= 0.58, Job = 144
Elapsed Time = 1:46.22, CPU Usage = 100%, CPU Time= 0.62, Job = 361
Elapsed Time = 2:43.11, CPU Usage = 100%, CPU Time= 0.74, Job = 848
Elapsed Time = 1:40.28, CPU Usage = 100%, CPU Time= 0.64, Job = 145
Elapsed Time = 2:28.08, CPU Usage = 100%, CPU Time= 0.63, Job = 585
Elapsed Time = 1:52.92, CPU Usage = 100%, CPU Time= 0.54, Job = 362
Elapsed Time = 1:27.48, CPU Usage = 99%, CPU Time= 0.80, Job = 146
Elapsed Time = 1:18.30, CPU Usage = 100%, CPU Time= 0.65, Job = 586
Elapsed Time = 1:56.20, CPU Usage = 100%, CPU Time= 0.59, Job = 363
Elapsed Time = 2:19.17, CPU Usage = 100%, CPU Time= 0.57, Job = 147
Elapsed Time = 4:18.15, CPU Usage = 100%, CPU Time= 0.64, Job = 849
Elapsed Time = 2:21.98, CPU Usage = 100%, CPU Time= 0.72, Job = 587
Elapsed Time = 1:43.07, CPU Usage = 100%, CPU Time= 0.61, Job = 364
Elapsed Time = 1:53.17, CPU Usage = 99%, CPU Time= 0.75, Job = 148
Elapsed Time = 2:06.88, CPU Usage = 100%, CPU Time= 0.62, Job = 365
Elapsed Time = 2:41.15, CPU Usage = 100%, CPU Time= 0.91, Job = 850
Elapsed Time = 3:19.96, CPU Usage = 99%, CPU Time= 1.04, Job = 588
Elapsed Time = 2:38.32, CPU Usage = 99%, CPU Time= 0.70, Job = 149
Elapsed Time = 2:00.14, CPU Usage = 100%, CPU Time= 0.70, Job = 366
Elapsed Time = 1:19.34, CPU Usage = 100%, CPU Time= 0.64, Job = 589
Elapsed Time = 2:30.12, CPU Usage = 99%, CPU Time= 0.69, Job = 851
Elapsed Time = 1:23.65, CPU Usage = 100%, CPU Time= 0.77, Job = 150
Elapsed Time = 1:16.92, CPU Usage = 100%, CPU Time= 0.65, Job = 852
Elapsed Time = 1:30.48, CPU Usage = 100%, CPU Time= 0.59, Job = 590
Elapsed Time = 2:08.56, CPU Usage = 100%, CPU Time= 0.63, Job = 367
Elapsed Time = 1:12.85, CPU Usage = 100%, CPU Time= 0.72, Job = 151
Elapsed Time = 1:32.36, CPU Usage = 100%, CPU Time= 0.58, Job = 591
Elapsed Time = 2:26.44, CPU Usage = 100%, CPU Time= 0.58, Job = 853
Elapsed Time = 2:08.51, CPU Usage = 99%, CPU Time= 0.85, Job = 368
Elapsed Time = 2:06.55, CPU Usage = 100%, CPU Time= 0.63, Job = 152
Elapsed Time = 1:29.80, CPU Usage = 100%, CPU Time= 0.62, Job = 592
Elapsed Time = 1:35.50, CPU Usage = 100%, CPU Time= 0.62, Job = 153
Elapsed Time = 2:04.21, CPU Usage = 100%, CPU Time= 0.61, Job = 369
Elapsed Time = 1:36.22, CPU Usage = 100%, CPU Time= 0.57, Job = 593
Elapsed Time = 2:15.73, CPU Usage = 100%, CPU Time= 0.80, Job = 854
Elapsed Time = 1:06.89, CPU Usage = 100%, CPU Time= 0.77, Job = 154
Elapsed Time = 1:29.27, CPU Usage = 100%, CPU Time= 0.57, Job = 594
Elapsed Time = 1:49.16, CPU Usage = 100%, CPU Time= 0.60, Job = 370
Elapsed Time = 1:33.51, CPU Usage = 100%, CPU Time= 0.61, Job = 155
Elapsed Time = 3:07.98, CPU Usage = 100%, CPU Time= 0.63, Job = 855
Elapsed Time = 1:13.32, CPU Usage = 100%, CPU Time= 0.64, Job = 156
Elapsed Time = 1:45.36, CPU Usage = 100%, CPU Time= 0.58, Job = 371
Elapsed Time = 2:37.31, CPU Usage = 99%, CPU Time= 1.01, Job = 595
Elapsed Time = 1:47.77, CPU Usage = 100%, CPU Time= 0.60, Job = 372
Elapsed Time = 1:11.54, CPU Usage = 100%, CPU Time= 0.59, Job = 596
Elapsed Time = 2:11.43, CPU Usage = 100%, CPU Time= 0.64, Job = 157
Elapsed Time = 2:59.07, CPU Usage = 99%, CPU Time= 0.61, Job = 856
Elapsed Time = 1:53.13, CPU Usage = 99%, CPU Time= 0.90, Job = 373
Elapsed Time = 2:08.42, CPU Usage = 100%, CPU Time= 0.66, Job = 158
Elapsed Time = 2:26.47, CPU Usage = 99%, CPU Time= 0.72, Job = 597
Elapsed Time = 1:40.40, CPU Usage = 99%, CPU Time= 0.59, Job = 857
Elapsed Time = 0:58.77, CPU Usage = 99%, CPU Time= 0.73, Job = 159
Elapsed Time = 1:47.03, CPU Usage = 100%, CPU Time= 0.52, Job = 374
Elapsed Time = 2:49.61, CPU Usage = 99%, CPU Time= 0.58, Job = 858
Elapsed Time = 2:18.13, CPU Usage = 100%, CPU Time= 0.67, Job = 160
Elapsed Time = 2:11.85, CPU Usage = 99%, CPU Time= 1.03, Job = 375
Elapsed Time = 4:06.63, CPU Usage = 100%, CPU Time= 0.76, Job = 598
Elapsed Time = 1:42.26, CPU Usage = 100%, CPU Time= 0.62, Job = 161
Elapsed Time = 1:58.17, CPU Usage = 100%, CPU Time= 0.57, Job = 376
Elapsed Time = 1:17.92, CPU Usage = 100%, CPU Time= 0.62, Job = 599
Elapsed Time = 2:33.36, CPU Usage = 100%, CPU Time= 0.90, Job = 859
Elapsed Time = 1:35.35, CPU Usage = 100%, CPU Time= 0.59, Job = 600
Elapsed Time = 2:26.93, CPU Usage = 100%, CPU Time= 0.61, Job = 162
Elapsed Time = 2:14.50, CPU Usage = 100%, CPU Time= 0.58, Job = 377
Elapsed Time = 2:44.04, CPU Usage = 100%, CPU Time= 0.62, Job = 860
Elapsed Time = 2:16.34, CPU Usage = 100%, CPU Time= 0.64, Job = 378
Elapsed Time = 2:57.41, CPU Usage = 100%, CPU Time= 0.63, Job = 601
Elapsed Time = 2:37.96, CPU Usage = 100%, CPU Time= 0.61, Job = 163
Elapsed Time = 2:18.06, CPU Usage = 100%, CPU Time= 0.57, Job = 861
Elapsed Time = 1:25.33, CPU Usage = 99%, CPU Time= 0.79, Job = 862
Elapsed Time = 2:05.89, CPU Usage = 100%, CPU Time= 0.57, Job = 379
Elapsed Time = 1:59.45, CPU Usage = 100%, CPU Time= 0.63, Job = 164
Elapsed Time = 1:52.49, CPU Usage = 98%, CPU Time= 0.97, Job = 380
Elapsed Time = 4:04.68, CPU Usage = 99%, CPU Time= 0.61, Job = 602
Elapsed Time = 2:07.76, CPU Usage = 99%, CPU Time= 0.57, Job = 165
Elapsed Time = 2:29.16, CPU Usage = 100%, CPU Time= 0.70, Job = 863
Elapsed Time = 1:46.97, CPU Usage = 100%, CPU Time= 0.67, Job = 381
Elapsed Time = 1:26.61, CPU Usage = 100%, CPU Time= 0.55, Job = 166
Elapsed Time = 1:42.19, CPU Usage = 100%, CPU Time= 0.60, Job = 603
Elapsed Time = 1:07.60, CPU Usage = 100%, CPU Time= 0.64, Job = 167
Elapsed Time = 1:36.17, CPU Usage = 100%, CPU Time= 0.63, Job = 604
Elapsed Time = 1:56.46, CPU Usage = 100%, CPU Time= 0.60, Job = 382
Elapsed Time = 3:33.38, CPU Usage = 99%, CPU Time= 0.67, Job = 864
Elapsed Time = 1:46.48, CPU Usage = 100%, CPU Time= 0.55, Job = 168
Elapsed Time = 1:53.64, CPU Usage = 100%, CPU Time= 0.58, Job = 383
Elapsed Time = 2:34.30, CPU Usage = 100%, CPU Time= 0.62, Job = 605
Elapsed Time = 2:48.60, CPU Usage = 100%, CPU Time= 0.57, Job = 865
Elapsed Time = 2:26.65, CPU Usage = 99%, CPU Time= 0.45, Job = 169
Elapsed Time = 1:59.13, CPU Usage = 100%, CPU Time= 0.61, Job = 384
Elapsed Time = 1:40.18, CPU Usage = 98%, CPU Time= 1.07, Job = 606
Elapsed Time = 1:42.83, CPU Usage = 100%, CPU Time= 0.66, Job = 866
Elapsed Time = 1:54.10, CPU Usage = 100%, CPU Time= 0.57, Job = 170
Elapsed Time = 2:07.58, CPU Usage = 100%, CPU Time= 0.67, Job = 385
Elapsed Time = 1:31.85, CPU Usage = 98%, CPU Time= 1.02, Job = 867
Elapsed Time = 2:29.50, CPU Usage = 100%, CPU Time= 0.62, Job = 607
Elapsed Time = 1:50.83, CPU Usage = 99%, CPU Time= 0.57, Job = 171
Elapsed Time = 1:24.72, CPU Usage = 91%, CPU Time= 0.46, Job = 1
Elapsed Time = 2:25.10, CPU Usage = 99%, CPU Time= 0.41, Job = 386
Elapsed Time = 1:09.75, CPU Usage = 77%, CPU Time= 0.41, Job = 3
Elapsed Time = 2:44.65, CPU Usage = 86%, CPU Time= 0.51, Job = 0
Elapsed Time = 2:24.11, CPU Usage = 99%, CPU Time= 0.35, Job = 172
Elapsed Time = 2:21.72, CPU Usage = 72%, CPU Time= 0.53, Job = 2
Elapsed Time = 1:54.64, CPU Usage = 66%, CPU Time= 0.49, Job = 4
Elapsed Time = 1:41.31, CPU Usage = 76%, CPU Time= 0.46, Job = 5
Elapsed Time = 1:40.80, CPU Usage = 76%, CPU Time= 0.39, Job = 6
Elapsed Time = 1:27.43, CPU Usage = 82%, CPU Time= 0.35, Job = 10
Elapsed Time = 2:34.75, CPU Usage = 66%, CPU Time= 0.54, Job = 7
Elapsed Time = 3:10.73, CPU Usage = 99%, CPU Time= 0.33, Job = 387
Elapsed Time = 2:01.12, CPU Usage = 59%, CPU Time= 0.53, Job = 9
Elapsed Time = 1:23.39, CPU Usage = 61%, CPU Time= 0.45, Job = 12
Elapsed Time = 5:32.60, CPU Usage = 99%, CPU Time= 0.51, Job = 608
Elapsed Time = 6:14.82, CPU Usage = 99%, CPU Time= 0.83, Job = 868
Elapsed Time = 1:23.28, CPU Usage = 59%, CPU Time= 0.41, Job = 15
Elapsed Time = 2:43.60, CPU Usage = 58%, CPU Time= 0.44, Job = 11
Elapsed Time = 1:52.73, CPU Usage = 59%, CPU Time= 0.39, Job = 14
Elapsed Time = 4:09.95, CPU Usage = 56%, CPU Time= 0.49, Job = 8
Elapsed Time = 1:25.63, CPU Usage = 66%, CPU Time= 0.41, Job = 17
Elapsed Time = 3:11.21, CPU Usage = 60%, CPU Time= 0.53, Job = 13
Elapsed Time = 2:12.68, CPU Usage = 52%, CPU Time= 0.38, Job = 16
Elapsed Time = 2:10.79, CPU Usage = 99%, CPU Time= 0.28, Job = 609
Elapsed Time = 1:40.58, CPU Usage = 67%, CPU Time= 0.44, Job = 18
Elapsed Time = 1:27.85, CPU Usage = 52%, CPU Time= 0.39, Job = 19
Elapsed Time = 5:11.63, CPU Usage = 99%, CPU Time= 0.39, Job = 173
Elapsed Time = 1:34.04, CPU Usage = 76%, CPU Time= 0.44, Job = 20
Elapsed Time = 1:24.39, CPU Usage = 90%, CPU Time= 0.45, Job = 21
Elapsed Time = 3:31.34, CPU Usage = 99%, CPU Time= 0.39, Job = 388
Elapsed Time = 1:36.53, CPU Usage = 96%, CPU Time= 0.46, Job = 23
Elapsed Time = 2:03.83, CPU Usage = 96%, CPU Time= 0.51, Job = 22
Elapsed Time = 3:29.33, CPU Usage = 99%, CPU Time= 0.45, Job = 869
Elapsed Time = 1:47.60, CPU Usage = 100%, CPU Time= 0.53, Job = 174
Elapsed Time = 2:25.13, CPU Usage = 100%, CPU Time= 0.60, Job = 389
Elapsed Time = 1:42.27, CPU Usage = 100%, CPU Time= 0.60, Job = 175
Elapsed Time = 2:13.03, CPU Usage = 100%, CPU Time= 0.65, Job = 870
Elapsed Time = 4:48.63, CPU Usage = 99%, CPU Time= 0.60, Job = 610
Elapsed Time = 1:38.62, CPU Usage = 100%, CPU Time= 0.63, Job = 390
Elapsed Time = 2:10.13, CPU Usage = 100%, CPU Time= 0.60, Job = 176
Elapsed Time = 1:42.46, CPU Usage = 100%, CPU Time= 0.59, Job = 611
Elapsed Time = 2:25.57, CPU Usage = 100%, CPU Time= 0.72, Job = 871
Elapsed Time = 1:41.22, CPU Usage = 100%, CPU Time= 0.63, Job = 391
Elapsed Time = 1:25.17, CPU Usage = 100%, CPU Time= 0.58, Job = 177
Elapsed Time = 1:25.09, CPU Usage = 100%, CPU Time= 0.68, Job = 872
Elapsed Time = 1:44.30, CPU Usage = 100%, CPU Time= 0.67, Job = 392
Elapsed Time = 1:03.16, CPU Usage = 100%, CPU Time= 0.65, Job = 178
Elapsed Time = 1:47.99, CPU Usage = 100%, CPU Time= 0.70, Job = 393
Elapsed Time = 2:17.87, CPU Usage = 100%, CPU Time= 0.55, Job = 873
Elapsed Time = 1:44.89, CPU Usage = 100%, CPU Time= 0.63, Job = 179
Elapsed Time = 4:22.85, CPU Usage = 100%, CPU Time= 0.64, Job = 612
Elapsed Time = 1:54.63, CPU Usage = 100%, CPU Time= 0.61, Job = 394
Elapsed Time = 1:57.96, CPU Usage = 100%, CPU Time= 0.66, Job = 180
Elapsed Time = 1:37.70, CPU Usage = 100%, CPU Time= 0.66, Job = 613
Elapsed Time = 3:11.40, CPU Usage = 100%, CPU Time= 0.68, Job = 874
Elapsed Time = 1:32.07, CPU Usage = 100%, CPU Time= 0.61, Job = 181
Elapsed Time = 1:08.74, CPU Usage = 100%, CPU Time= 0.64, Job = 182
Elapsed Time = 3:22.05, CPU Usage = 100%, CPU Time= 0.65, Job = 395
Elapsed Time = 2:03.02, CPU Usage = 100%, CPU Time= 0.63, Job = 875
Elapsed Time = 3:46.14, CPU Usage = 100%, CPU Time= 0.54, Job = 614
Elapsed Time = 1:01.62, CPU Usage = 100%, CPU Time= 0.66, Job = 876
Elapsed Time = 1:56.32, CPU Usage = 100%, CPU Time= 0.66, Job = 183
Elapsed Time = 0:57.63, CPU Usage = 100%, CPU Time= 0.70, Job = 877
Elapsed Time = 2:38.67, CPU Usage = 100%, CPU Time= 0.61, Job = 615
Elapsed Time = 3:37.80, CPU Usage = 100%, CPU Time= 0.56, Job = 396
Elapsed Time = 2:14.35, CPU Usage = 100%, CPU Time= 0.61, Job = 184
Elapsed Time = 2:01.85, CPU Usage = 100%, CPU Time= 0.56, Job = 878
Elapsed Time = 1:39.26, CPU Usage = 100%, CPU Time= 0.61, Job = 616
Elapsed Time = 1:04.95, CPU Usage = 100%, CPU Time= 0.60, Job = 879
Elapsed Time = 1:50.21, CPU Usage = 100%, CPU Time= 0.61, Job = 185
Elapsed Time = 2:33.62, CPU Usage = 100%, CPU Time= 0.65, Job = 397
Elapsed Time = 1:31.14, CPU Usage = 100%, CPU Time= 0.62, Job = 186
Elapsed Time = 1:56.48, CPU Usage = 100%, CPU Time= 0.66, Job = 880
Elapsed Time = 1:42.17, CPU Usage = 100%, CPU Time= 0.57, Job = 398
Elapsed Time = 1:10.80, CPU Usage = 100%, CPU Time= 0.64, Job = 187
Elapsed Time = 4:15.42, CPU Usage = 100%, CPU Time= 0.70, Job = 617
Elapsed Time = 1:46.99, CPU Usage = 100%, CPU Time= 0.79, Job = 399
Elapsed Time = 3:19.38, CPU Usage = 100%, CPU Time= 0.60, Job = 881
Elapsed Time = 2:16.78, CPU Usage = 100%, CPU Time= 0.63, Job = 188
Elapsed Time = 1:28.62, CPU Usage = 100%, CPU Time= 0.59, Job = 618
Elapsed Time = 1:49.70, CPU Usage = 100%, CPU Time= 0.66, Job = 400
Elapsed Time = 1:35.34, CPU Usage = 100%, CPU Time= 0.57, Job = 401
Elapsed Time = 2:37.29, CPU Usage = 100%, CPU Time= 0.62, Job = 882
Elapsed Time = 2:34.27, CPU Usage = 100%, CPU Time= 0.58, Job = 189
Elapsed Time = 1:40.32, CPU Usage = 100%, CPU Time= 0.64, Job = 402
Elapsed Time = 2:01.11, CPU Usage = 100%, CPU Time= 0.58, Job = 190
Elapsed Time = 4:35.24, CPU Usage = 100%, CPU Time= 0.67, Job = 619
Elapsed Time = 2:31.13, CPU Usage = 100%, CPU Time= 0.63, Job = 883
Elapsed Time = 1:56.10, CPU Usage = 100%, CPU Time= 0.62, Job = 403
Elapsed Time = 1:57.52, CPU Usage = 100%, CPU Time= 0.62, Job = 191
Elapsed Time = 2:28.69, CPU Usage = 100%, CPU Time= 0.64, Job = 884
Elapsed Time = 3:02.49, CPU Usage = 100%, CPU Time= 0.61, Job = 620
Elapsed Time = 2:21.58, CPU Usage = 100%, CPU Time= 0.60, Job = 404
Elapsed Time = 2:26.88, CPU Usage = 100%, CPU Time= 0.60, Job = 192
Elapsed Time = 1:46.55, CPU Usage = 100%, CPU Time= 0.65, Job = 621
Elapsed Time = 2:15.20, CPU Usage = 100%, CPU Time= 0.65, Job = 885
Elapsed Time = 2:03.17, CPU Usage = 100%, CPU Time= 0.64, Job = 405
Elapsed Time = 1:52.61, CPU Usage = 100%, CPU Time= 0.58, Job = 193
Elapsed Time = 0:56.70, CPU Usage = 100%, CPU Time= 0.57, Job = 406
Elapsed Time = 3:36.71, CPU Usage = 100%, CPU Time= 0.71, Job = 886
Elapsed Time = 5:04.83, CPU Usage = 100%, CPU Time= 0.64, Job = 622
Elapsed Time = 3:21.95, CPU Usage = 100%, CPU Time= 0.68, Job = 407
Elapsed Time = 4:26.13, CPU Usage = 100%, CPU Time= 0.68, Job = 194
Elapsed Time = 2:45.84, CPU Usage = 100%, CPU Time= 0.59, Job = 887
Elapsed Time = 1:49.98, CPU Usage = 100%, CPU Time= 0.62, Job = 623
Elapsed Time = 1:50.63, CPU Usage = 100%, CPU Time= 0.69, Job = 408
Elapsed Time = 2:07.05, CPU Usage = 100%, CPU Time= 0.63, Job = 195
Elapsed Time = 2:20.86, CPU Usage = 100%, CPU Time= 0.62, Job = 409
Elapsed Time = 2:01.49, CPU Usage = 100%, CPU Time= 0.70, Job = 196
Elapsed Time = 0:52.85, CPU Usage = 100%, CPU Time= 0.63, Job = 410
Elapsed Time = 3:52.69, CPU Usage = 100%, CPU Time= 0.66, Job = 888
Elapsed Time = 0:52.94, CPU Usage = 100%, CPU Time= 0.64, Job = 889
Elapsed Time = 4:28.92, CPU Usage = 100%, CPU Time= 0.69, Job = 624
Elapsed Time = 1:53.71, CPU Usage = 100%, CPU Time= 0.64, Job = 197
Elapsed Time = 2:14.93, CPU Usage = 100%, CPU Time= 0.67, Job = 411
Elapsed Time = 1:43.51, CPU Usage = 100%, CPU Time= 0.66, Job = 890
Elapsed Time = 1:30.72, CPU Usage = 100%, CPU Time= 0.59, Job = 198
Elapsed Time = 2:44.35, CPU Usage = 100%, CPU Time= 0.60, Job = 625
Elapsed Time = 1:07.30, CPU Usage = 100%, CPU Time= 0.70, Job = 199
Elapsed Time = 1:59.02, CPU Usage = 100%, CPU Time= 0.56, Job = 412
Elapsed Time = 1:38.93, CPU Usage = 100%, CPU Time= 0.56, Job = 891
Elapsed Time = 1:28.12, CPU Usage = 100%, CPU Time= 0.54, Job = 200
Elapsed Time = 1:47.03, CPU Usage = 100%, CPU Time= 0.65, Job = 413
Elapsed Time = 2:21.79, CPU Usage = 100%, CPU Time= 0.69, Job = 626
Elapsed Time = 1:56.76, CPU Usage = 100%, CPU Time= 0.65, Job = 892
Elapsed Time = 1:34.15, CPU Usage = 100%, CPU Time= 0.57, Job = 201
Elapsed Time = 1:49.43, CPU Usage = 100%, CPU Time= 0.63, Job = 893
Elapsed Time = 1:07.61, CPU Usage = 100%, CPU Time= 0.59, Job = 202
Elapsed Time = 2:43.97, CPU Usage = 100%, CPU Time= 0.72, Job = 414
Elapsed Time = 1:35.88, CPU Usage = 100%, CPU Time= 0.58, Job = 894
Elapsed Time = 1:39.74, CPU Usage = 100%, CPU Time= 0.58, Job = 203
Elapsed Time = 4:10.02, CPU Usage = 100%, CPU Time= 0.66, Job = 627
Elapsed Time = 2:00.99, CPU Usage = 100%, CPU Time= 0.60, Job = 415
