77181.0 76845.0 77715.0 80074.3 80042.0 80110.0 77463.7 77382.0 77509.0 76379.10 801.9 1.0 3695.2 4.8 1084.6 1.4 L23_PC:L6_BPC
18175.3 17983.0 18347.0 18873.6 18863.0 18881.0 17816.1 17763.0 17861.0 17930.90 244.4 1.4 942.7 5.3 -114.8 -0.6 L23_PC:L6_IPC
53927.0 53778.0 54169.0 54912.6 54868.0 54986.0 53823.3 53771.0 53889.0 52891.70 1035.3 2.0 2020.9 3.8 931.6 1.8 L23_PC:L6_TPC_L1
50355.4 50023.0 50594.0 52175.7 51957.0 52364.0 49951.1 49744.0 50210.0 49406.00 949.4 1.9 2769.7 5.6 545.1 1.1 L23_PC:L6_TPC_L4
69257.7 69063.0 69559.0 70480.1 70282.0 70699.0 69076.6 68825.0 69296.0 67608.60 1649.1 2.4 2871.5 4.2 1468.0 2.2 L23_PC:L6_UTPC
44464.4 44079.0 44548.0 46237.6 45950.0 46511.0 47759.0 47624.0 47939.0 46723.60 -2259.2 -4.8 -486.0 -1.0 1035.4 2.2 L4_PC:L23_PC
48579.0 48395.0 48685.0 49691.6 49185.0 50155.0 46858.7 46477.0 47145.0 46520.10 2058.9 4.4 3171.5 6.8 338.6 0.7 L4_PC:L4_SP
21870.4 21643.0 22029.0 21810.7 21656.0 22325.0 21329.3 21171.0 21448.0 21060.10 810.3 3.8 750.6 3.6 269.2 1.3 L4_PC:L4_SS
22447.1 22359.0 22686.0 23167.0 22932.0 23653.0 22399.6 21879.0 22790.0 21658.70 788.4 3.6 1508.3 7.0 740.9 3.4 L4_PC:L5_STPC
21921.7 21846.0 22038.0 23276.1 22917.0 23629.0 21781.6 21650.0 21957.0 21605.00 316.7 1.5 1671.1 7.7 176.6 0.8 L4_PC:L5_UTPC
80705.6 80472.0 81060.0 81857.6 81716.0 82091.0 79625.0 79547.0 79729.0 78599.40 2106.2 2.7 3258.2 4.1 1025.6 1.3 L4_PC:L6_BPC
24866.7 24650.0 25011.0 25375.1 25230.0 25720.0 24545.3 24481.0 24631.0 24336.90 529.8 2.2 1038.2 4.3 208.4 0.9 L4_PC:L6_IPC
45781.6 45528.0 46007.0 46481.6 46238.0 46893.0 45470.9 45305.0 45692.0 44927.90 853.7 1.9 1553.7 3.5 543.0 1.2 L4_PC:L6_TPC_L1
46401.6 46073.0 46724.0 47452.4 46817.0 48319.0 45357.1 45265.0 45480.0 45068.90 1332.7 3.0 2383.5 5.3 288.2 0.6 L4_PC:L6_TPC_L4
59012.6 58886.0 59208.0 59750.9 59365.0 60430.0 58195.3 57937.0 58389.0 57251.40 1761.2 3.1 2499.5 4.4 943.9 1.6 L4_PC:L6_UTPC
51938.4 51626.0 52168.0 52696.1 51567.0 53524.0 50282.0 49219.0 50928.0 49602.60 2335.8 4.7 3093.5 6.2 679.4 1.4 L4_SP:L4_PC
15021.7 14910.0 15132.0 15528.7 15249.0 15848.0 14239.6 13964.0 14515.0 14404.60 617.1 4.3 1124.1 7.8 -165.0 -1.1 L4_SP:L4_SP
62784.3 62571.0 62974.0 64702.4 64202.0 65220.0 61009.1 60487.0 61724.0 60509.60 2274.7 3.8 4192.8 6.9 499.5 0.8 L4_SP:L5_TTPC1
54979.3 54708.0 55314.0 56254.1 55322.0 57084.0 52472.7 51724.0 53498.0 52312.00 2667.3 5.1 3942.1 7.5 160.7 0.3 L4_SP:L5_TTPC2
23885.1 23753.0 24007.0 24696.6 24378.0 24963.0 23599.0 23366.0 23951.0 23295.90 589.2 2.5 1400.7 6.0 303.1 1.3 L4_SP:L6_BPC
13643.1 13458.0 13827.0 13947.4 13833.0 14088.0 13552.1 13418.0 13676.0 13449.40 193.7 1.4 498.0 3.7 102.7 0.8 L4_SP:L6_TPC_L1
14173.9 13979.0 14332.0 14667.6 14512.0 14837.0 13776.4 13585.0 13949.0 13739.30 434.6 3.2 928.3 6.8 37.1 0.3 L4_SP:L6_TPC_L4
18042.6 17915.0 18147.0 18424.4 18169.0 18588.0 17709.3 17471.0 17872.0 17489.60 553.0 3.2 934.8 5.3 219.7 1.3 L4_SP:L6_UTPC
21549.4 21405.0 21666.0 21607.1 21397.0 21909.0 21134.3 20893.0 21447.0 20750.70 798.7 3.8 856.4 4.1 383.6 1.8 L4_SS:L4_PC
24723.0 24550.0 24824.0 25524.7 25136.0 25753.0 24326.7 23993.0 24690.0 23861.60 861.4 3.6 1663.1 7.0 465.1 1.9 L4_SS:L5_TTPC1
21908.1 21604.0 22126.0 22414.0 22067.0 22817.0 21517.1 21140.0 22059.0 21182.40 725.7 3.4 1231.6 5.8 334.7 1.6 L4_SS:L5_TTPC2
11914.4 11624.0 12047.0 14069.7 13705.0 14360.0 14492.0 14044.0 14978.0 14255.00 -2340.6 -16.4 -185.3 -1.3 237.0 1.7 L5_MC:L23_PC
12500.1 12231.0 12689.0 13083.6 12819.0 13356.0 12496.0 12304.0 12868.0 12147.00 353.1 2.9 936.6 7.7 349.0 2.9 L5_MC:L4_PC
19047.9 18871.0 19261.0 19761.1 19064.0 20215.0 18948.9 18237.0 19468.0 18514.10 533.8 2.9 1247.0 6.7 434.8 2.3 L5_MC:L5_TTPC1
17246.3 17067.0 17541.0 17694.4 17303.0 18205.0 17006.0 16625.0 17695.0 16663.10 583.2 3.5 1031.3 6.2 342.9 2.1 L5_MC:L5_TTPC2
